checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,5,all paid,furniture/equipment,4572,<100,unemployed,3,male div/sep,none,4,real estate,64,stores,rent,2,unemp/unskilled non res,2,yes,yes,good
0<=X<200,17,critical/other existing credit,retraining,4561,<100,4<=X<7,1,male single,guarantor,3,real estate,74,stores,rent,3,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,20,critical/other existing credit,business,1816,>=1000,>=7,4,male div/sep,none,2,car,69,bank,rent,2,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,59,no credits/all paid,radio/tv,15394,no known savings,<1,2,male mar/wid,co applicant,1,real estate,36,none,for free,1,unskilled resident,1,yes,no,bad
0<=X<200,31,critical/other existing credit,radio/tv,14748,500<=X<1000,4<=X<7,3,male single,none,4,real estate,21,bank,rent,4,skilled,2,yes,no,good
no checking,11,delayed previously,retraining,264,no known savings,>=7,1,male single,guarantor,2,real estate,29,bank,rent,3,skilled,1,yes,yes,bad
>=200,20,delayed previously,radio/tv,3639,500<=X<1000,>=7,1,male single,guarantor,1,car,22,bank,rent,1,high qualif/self emp/mgmt,2,yes,yes,good
no checking,14,delayed previously,furniture/equipment,4466,500<=X<1000,1<=X<4,2,male single,none,1,real estate,36,none,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,7,no credits/all paid,retraining,1028,<100,>=7,4,male div/sep,none,4,car,27,stores,rent,1,skilled,1,none,yes,good
>=200,15,all paid,domestic appliance,1823,<100,unemployed,4,female div/dep/mar,none,3,car,29,none,rent,4,unemp/unskilled non res,1,none,yes,good
>=200,59,delayed previously,other,9874,500<=X<1000,4<=X<7,2,female div/dep/mar,none,3,no known property,21,bank,for free,4,unemp/unskilled non res,2,none,no,good
no checking,23,no credits/all paid,retraining,11591,<100,unemployed,2,male mar/wid,none,3,no known property,31,stores,for free,1,high qualif/self emp/mgmt,2,yes,yes,good
no checking,58,critical/other existing credit,domestic appliance,17148,500<=X<1000,<1,2,male single,guarantor,2,real estate,67,none,rent,1,unskilled resident,2,yes,no,bad
0<=X<200,57,all paid,education,979,<100,unemployed,4,female div/dep/mar,co applicant,1,real estate,64,stores,rent,1,high qualif/self emp/mgmt,2,none,yes,good
>=200,20,critical/other existing credit,business,2089,>=1000,>=7,1,male div/sep,none,3,car,71,bank,rent,2,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,15,delayed previously,other,1535,>=1000,4<=X<7,3,female div/dep/mar,none,4,car,34,stores,rent,1,high qualif/self emp/mgmt,2,yes,yes,good
0<=X<200,7,delayed previously,radio/tv,1142,<100,<1,1,male single,guarantor,4,real estate,21,stores,for free,1,unskilled resident,1,none,yes,good
0<=X<200,7,existing paid,retraining,533,no known savings,>=7,4,male div/sep,guarantor,4,real estate,74,bank,rent,1,unemp/unskilled non res,1,yes,no,bad
>=200,53,delayed previously,retraining,3212,<100,unemployed,4,female div/dep/mar,co applicant,3,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,38,delayed previously,radio/tv,13898,100<=X<500,>=7,4,female div/dep/mar,none,4,car,21,none,rent,1,high qualif/self emp/mgmt,2,none,no,good
0<=X<200,9,critical/other existing credit,domestic appliance,2121,<100,unemployed,4,male mar/wid,guarantor,1,car,64,stores,rent,2,unemp/unskilled non res,1,yes,yes,good
no checking,20,existing paid,retraining,1639,<100,4<=X<7,4,female div/dep/mar,co applicant,2,car,21,bank,rent,1,high qualif/self emp/mgmt,2,none,yes,bad
>=200,6,all paid,radio/tv,5841,<100,unemployed,2,male single,guarantor,2,real estate,52,stores,rent,1,high qualif/self emp/mgmt,2,none,yes,good
no checking,58,critical/other existing credit,education,1397,100<=X<500,4<=X<7,4,male single,guarantor,1,car,72,stores,rent,4,unskilled resident,2,yes,yes,good
no checking,20,critical/other existing credit,radio/tv,11532,<100,unemployed,2,male mar/wid,co applicant,4,no known property,34,stores,for free,2,unskilled resident,1,yes,no,good
>=200,20,delayed previously,radio/tv,5016,500<=X<1000,>=7,1,male single,none,1,real estate,26,bank,rent,1,unemp/unskilled non res,1,none,yes,bad
no checking,25,delayed previously,education,4378,no known savings,>=7,4,male mar/wid,none,4,no known property,73,none,for free,2,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,56,existing paid,education,3810,no known savings,>=7,4,female div/dep/mar,guarantor,4,car,27,stores,for free,1,high qualif/self emp/mgmt,2,yes,no,good
no checking,52,no credits/all paid,new car,14370,100<=X<500,<1,1,male single,co applicant,1,car,29,none,own,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,30,no credits/all paid,radio/tv,12384,500<=X<1000,<1,2,male single,co applicant,2,real estate,27,bank,rent,3,skilled,2,yes,yes,bad
0<=X<200,59,delayed previously,radio/tv,17884,100<=X<500,4<=X<7,2,male single,co applicant,4,car,26,none,rent,4,skilled,2,yes,yes,good
no checking,9,no credits/all paid,retraining,1286,no known savings,unemployed,1,male mar/wid,none,2,car,21,stores,rent,1,unskilled resident,1,none,no,bad
no checking,57,critical/other existing credit,education,14370,<100,<1,4,male mar/wid,none,2,no known property,66,bank,for free,2,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,7,no credits/all paid,radio/tv,4295,500<=X<1000,4<=X<7,2,female div/dep/mar,none,4,car,22,bank,for free,1,unskilled resident,2,yes,no,good
no checking,38,delayed previously,retraining,2208,<100,>=7,4,male single,none,1,car,65,none,rent,1,high qualif/self emp/mgmt,1,none,no,bad
no checking,12,all paid,furniture/equipment,1814,<100,unemployed,4,male mar/wid,guarantor,3,real estate,65,none,rent,2,unemp/unskilled non res,1,none,yes,good
0<=X<200,20,no credits/all paid,other,2030,no known savings,unemployed,1,male mar/wid,none,2,car,65,bank,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,35,delayed previously,retraining,5031,no known savings,4<=X<7,3,male single,none,4,real estate,34,none,rent,4,high qualif/self emp/mgmt,2,yes,no,good
no checking,59,no credits/all paid,retraining,1138,<100,unemployed,2,male mar/wid,none,4,car,21,bank,rent,1,unskilled resident,1,none,no,bad
>=200,59,delayed previously,retraining,4950,<100,unemployed,4,male mar/wid,co applicant,3,car,27,none,for free,1,high qualif/self emp/mgmt,2,yes,no,good
no checking,10,delayed previously,other,1531,no known savings,<1,1,male single,guarantor,2,real estate,21,stores,for free,1,high qualif/self emp/mgmt,1,none,no,good
0<=X<200,26,critical/other existing credit,retraining,672,no known savings,4<=X<7,4,male mar/wid,none,1,real estate,68,bank,rent,2,unemp/unskilled non res,2,yes,no,good
0<=X<200,57,no credits/all paid,retraining,5172,no known savings,>=7,2,male single,co applicant,4,car,74,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,11,delayed previously,domestic appliance,1386,no known savings,4<=X<7,4,male single,none,2,car,24,stores,rent,1,unskilled resident,1,yes,yes,good
0<=X<200,7,critical/other existing credit,radio/tv,4607,<100,>=7,1,male mar/wid,co applicant,4,car,22,bank,rent,3,unskilled resident,1,yes,no,bad
>=200,25,delayed previously,radio/tv,3697,500<=X<1000,>=7,2,male single,none,2,life insurance,21,stores,rent,1,unskilled resident,1,yes,yes,bad
no checking,54,critical/other existing credit,other,1346,no known savings,4<=X<7,4,male single,guarantor,1,car,31,stores,rent,1,unskilled resident,2,yes,no,good
>=200,11,no credits/all paid,new car,528,>=1000,>=7,1,male mar/wid,none,2,car,27,none,rent,1,unskilled resident,1,none,yes,good
no checking,6,critical/other existing credit,radio/tv,4357,<100,<1,1,female div/dep/mar,guarantor,4,real estate,34,bank,rent,4,high qualif/self emp/mgmt,1,yes,no,good
>=200,20,delayed previously,furniture/equipment,5751,no known savings,>=7,1,male mar/wid,none,3,car,46,bank,rent,1,unemp/unskilled non res,1,none,yes,bad
>=200,20,no credits/all paid,retraining,3691,no known savings,unemployed,3,male mar/wid,none,1,real estate,44,none,rent,2,unemp/unskilled non res,1,none,no,good
>=200,5,delayed previously,other,14060,no known savings,unemployed,2,female div/dep/mar,none,2,real estate,31,none,rent,1,unskilled resident,1,yes,yes,good
>=200,22,no credits/all paid,furniture/equipment,3546,no known savings,unemployed,2,male mar/wid,none,2,real estate,43,bank,rent,1,unemp/unskilled non res,1,none,yes,good
>=200,56,delayed previously,retraining,6278,no known savings,unemployed,2,female div/dep/mar,co applicant,2,car,26,bank,for free,1,unemp/unskilled non res,1,none,no,bad
<0,6,critical/other existing credit,education,15443,no known savings,1<=X<4,4,male single,guarantor,2,car,26,none,for free,3,unemp/unskilled non res,1,none,yes,bad
0<=X<200,7,existing paid,retraining,1133,<100,unemployed,4,male single,none,3,real estate,21,bank,for free,3,unskilled resident,1,yes,yes,bad
>=200,53,delayed previously,education,1801,<100,>=7,4,female div/dep/mar,co applicant,3,car,27,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,8,critical/other existing credit,retraining,5564,<100,unemployed,3,female div/dep/mar,guarantor,2,real estate,27,none,rent,3,unemp/unskilled non res,1,yes,yes,good
no checking,22,delayed previously,radio/tv,5376,<100,>=7,2,male single,co applicant,4,no known property,48,none,for free,1,skilled,1,none,yes,good
no checking,52,delayed previously,retraining,7679,<100,<1,2,male div/sep,none,2,car,72,bank,rent,1,unskilled resident,1,yes,no,good
>=200,16,critical/other existing credit,radio/tv,1240,<100,>=7,4,male single,guarantor,3,car,34,bank,rent,3,high qualif/self emp/mgmt,2,none,yes,bad
<0,9,delayed previously,retraining,2345,no known savings,>=7,1,male div/sep,co applicant,2,life insurance,44,stores,rent,1,high qualif/self emp/mgmt,1,none,yes,good
no checking,5,delayed previously,education,3476,100<=X<500,>=7,4,female div/dep/mar,guarantor,1,real estate,51,bank,for free,1,high qualif/self emp/mgmt,1,none,no,good
0<=X<200,17,all paid,radio/tv,1835,<100,unemployed,1,female div/dep/mar,none,1,car,22,bank,rent,4,high qualif/self emp/mgmt,1,none,yes,bad
no checking,7,critical/other existing credit,radio/tv,1387,<100,>=7,1,male mar/wid,co applicant,3,life insurance,21,none,rent,4,unemp/unskilled non res,1,yes,no,bad
no checking,38,existing paid,education,1457,>=1000,>=7,1,male single,co applicant,3,real estate,24,stores,own,1,unskilled resident,2,yes,yes,good
no checking,6,existing paid,retraining,13796,<100,unemployed,2,female div/dep/mar,none,2,real estate,20,bank,rent,3,unskilled resident,2,yes,yes,good
>=200,22,delayed previously,retraining,6005,<100,>=7,1,male single,co applicant,2,real estate,44,none,rent,1,unemp/unskilled non res,1,none,no,good
>=200,4,all paid,domestic appliance,4085,500<=X<1000,unemployed,1,male single,guarantor,1,no known property,22,bank,rent,3,unemp/unskilled non res,2,yes,yes,bad
<0,5,critical/other existing credit,radio/tv,5007,<100,4<=X<7,2,male mar/wid,guarantor,2,life insurance,55,stores,rent,4,high qualif/self emp/mgmt,2,none,yes,good
no checking,37,delayed previously,furniture/equipment,2083,100<=X<500,>=7,4,male single,guarantor,3,car,47,none,rent,2,high qualif/self emp/mgmt,1,none,yes,bad
no checking,57,critical/other existing credit,education,1001,100<=X<500,unemployed,1,male single,guarantor,2,life insurance,24,stores,rent,1,unskilled resident,1,yes,yes,good
>=200,7,no credits/all paid,radio/tv,6271,500<=X<1000,<1,4,male mar/wid,guarantor,1,real estate,21,bank,for free,1,skilled,2,none,yes,bad
0<=X<200,7,no credits/all paid,furniture/equipment,1639,no known savings,<1,2,female div/dep/mar,guarantor,4,real estate,33,none,rent,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,58,delayed previously,other,3443,no known savings,>=7,3,female div/dep/mar,none,4,real estate,38,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
>=200,11,all paid,radio/tv,4135,no known savings,>=7,1,female div/dep/mar,guarantor,4,real estate,34,bank,rent,4,skilled,1,yes,no,bad
0<=X<200,20,existing paid,furniture/equipment,1809,<100,unemployed,4,male single,none,3,car,29,none,rent,4,unemp/unskilled non res,2,none,yes,good
no checking,57,existing paid,other,3520,no known savings,>=7,3,female div/dep/mar,none,4,no known property,71,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
>=200,19,all paid,retraining,1795,<100,unemployed,4,female div/dep/mar,none,2,car,29,none,rent,3,unemp/unskilled non res,1,none,yes,bad
no checking,18,critical/other existing credit,new car,1801,<100,>=7,1,male single,guarantor,1,real estate,32,stores,own,2,unskilled resident,1,none,yes,good
no checking,5,critical/other existing credit,radio/tv,4848,<100,unemployed,2,male mar/wid,guarantor,4,real estate,54,stores,own,4,unskilled resident,2,none,yes,good
>=200,20,no credits/all paid,retraining,6283,no known savings,4<=X<7,3,male mar/wid,none,4,car,45,bank,rent,1,unskilled resident,1,none,yes,bad
no checking,22,delayed previously,retraining,352,no known savings,>=7,1,male single,co applicant,2,real estate,29,bank,rent,1,high qualif/self emp/mgmt,1,none,no,bad
>=200,37,delayed previously,retraining,1790,<100,>=7,4,female div/dep/mar,co applicant,3,car,26,bank,rent,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,20,no credits/all paid,retraining,3859,no known savings,>=7,2,female div/dep/mar,none,4,real estate,24,bank,for free,1,unemp/unskilled non res,1,yes,no,good
no checking,21,delayed previously,business,1600,100<=X<500,<1,2,male single,co applicant,1,car,29,stores,for free,1,unskilled resident,1,none,yes,good
no checking,5,delayed previously,other,1046,>=1000,unemployed,1,male single,guarantor,2,car,28,stores,rent,1,unemp/unskilled non res,1,none,yes,bad
0<=X<200,7,critical/other existing credit,retraining,1634,<100,unemployed,4,male single,none,4,life insurance,75,bank,for free,1,unskilled resident,1,yes,yes,good
>=200,8,no credits/all paid,retraining,892,<100,unemployed,2,male mar/wid,none,1,car,32,none,rent,1,unskilled resident,1,none,yes,good
no checking,4,all paid,radio/tv,4830,<100,unemployed,2,male mar/wid,guarantor,2,real estate,52,stores,rent,4,unskilled resident,2,none,yes,good
no checking,5,critical/other existing credit,radio/tv,16678,>=1000,unemployed,2,male div/sep,guarantor,3,car,35,none,rent,4,unskilled resident,2,yes,yes,good
>=200,6,critical/other existing credit,other,4006,>=1000,>=7,2,female div/dep/mar,guarantor,4,real estate,37,bank,rent,2,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,21,delayed previously,retraining,5730,<100,unemployed,2,male single,none,4,real estate,75,stores,rent,1,skilled,2,none,yes,good
no checking,8,delayed previously,retraining,350,no known savings,>=7,4,male single,none,1,no known property,34,bank,rent,1,unemp/unskilled non res,1,yes,yes,bad
no checking,16,critical/other existing credit,retraining,849,500<=X<1000,>=7,4,male single,co applicant,1,no known property,58,stores,for free,1,skilled,1,none,no,good
0<=X<200,58,no credits/all paid,retraining,3562,no known savings,>=7,2,male single,co applicant,4,car,68,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,22,existing paid,business,4213,<100,4<=X<7,4,male single,co applicant,3,life insurance,27,stores,rent,1,unemp/unskilled non res,1,none,yes,good
no checking,21,critical/other existing credit,radio/tv,1770,500<=X<1000,unemployed,4,male div/sep,none,3,car,73,stores,rent,2,unskilled resident,1,none,no,good
>=200,4,no credits/all paid,new car,3768,no known savings,>=7,1,male single,none,1,real estate,34,bank,for free,1,high qualif/self emp/mgmt,1,none,yes,good
>=200,20,all paid,furniture/equipment,1633,<100,>=7,4,male mar/wid,none,4,car,39,bank,rent,1,unemp/unskilled non res,2,none,yes,good
>=200,12,no credits/all paid,repairs,1827,<100,>=7,4,female div/dep/mar,guarantor,3,life insurance,38,none,rent,1,unemp/unskilled non res,1,none,yes,good
no checking,19,critical/other existing credit,other,4612,<100,>=7,2,male div/sep,guarantor,4,no known property,58,stores,for free,2,skilled,1,yes,no,good
no checking,7,critical/other existing credit,new car,6396,<100,>=7,2,male single,guarantor,4,no known property,54,bank,for free,2,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,25,no credits/all paid,retraining,937,<100,>=7,2,male single,guarantor,4,real estate,33,stores,rent,2,unemp/unskilled non res,1,yes,yes,bad
no checking,16,no credits/all paid,education,1776,no known savings,unemployed,4,male mar/wid,none,2,car,64,bank,rent,1,unemp/unskilled non res,1,none,yes,bad
0<=X<200,20,delayed previously,furniture/equipment,1802,<100,unemployed,4,male single,none,3,car,30,none,rent,4,unemp/unskilled non res,2,none,yes,good
no checking,60,delayed previously,retraining,5746,<100,4<=X<7,3,male single,guarantor,1,no known property,45,stores,for free,1,unskilled resident,2,none,no,bad
no checking,54,existing paid,repairs,17761,<100,4<=X<7,2,male mar/wid,none,2,car,70,stores,for free,3,unemp/unskilled non res,1,yes,no,bad
0<=X<200,7,critical/other existing credit,retraining,329,no known savings,unemployed,4,male div/sep,guarantor,1,real estate,31,bank,for free,3,unskilled resident,1,yes,no,good
no checking,5,critical/other existing credit,radio/tv,14918,100<=X<500,unemployed,2,male single,none,3,no known property,21,none,for free,4,skilled,2,yes,yes,bad
no checking,6,delayed previously,furniture/equipment,7765,500<=X<1000,<1,2,female div/dep/mar,none,4,car,30,none,rent,1,skilled,2,yes,yes,bad
>=200,60,existing paid,other,7157,500<=X<1000,<1,2,male single,co applicant,1,car,27,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,good
no checking,19,critical/other existing credit,education,3633,no known savings,unemployed,2,male single,none,4,no known property,69,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,8,no credits/all paid,furniture/equipment,15971,500<=X<1000,<1,2,male single,co applicant,1,life insurance,74,stores,rent,2,high qualif/self emp/mgmt,1,yes,no,bad
>=200,10,critical/other existing credit,business,1799,>=1000,>=7,1,male div/sep,none,3,real estate,74,stores,rent,2,unskilled resident,1,yes,no,good
>=200,20,critical/other existing credit,domestic appliance,5240,<100,>=7,3,male mar/wid,none,4,car,39,bank,rent,1,unemp/unskilled non res,2,yes,yes,bad
no checking,18,delayed previously,radio/tv,862,no known savings,unemployed,1,male mar/wid,none,1,car,28,stores,rent,1,unskilled resident,1,none,no,bad
<0,11,no credits/all paid,new car,3922,no known savings,4<=X<7,3,male single,guarantor,2,car,31,stores,rent,2,unemp/unskilled non res,2,yes,yes,good
0<=X<200,8,delayed previously,education,4130,<100,>=7,1,male mar/wid,guarantor,3,car,38,bank,rent,1,high qualif/self emp/mgmt,2,none,no,bad
0<=X<200,20,delayed previously,radio/tv,1689,no known savings,>=7,4,male single,none,3,life insurance,27,bank,rent,1,high qualif/self emp/mgmt,2,none,yes,bad
>=200,57,critical/other existing credit,repairs,4335,no known savings,<1,4,male single,none,4,life insurance,44,bank,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
no checking,12,delayed previously,furniture/equipment,1575,<100,unemployed,2,male single,guarantor,2,car,28,bank,rent,4,high qualif/self emp/mgmt,2,yes,yes,good
>=200,11,no credits/all paid,education,877,>=1000,>=7,2,female div/dep/mar,guarantor,2,no known property,36,bank,rent,3,high qualif/self emp/mgmt,2,none,yes,bad
0<=X<200,35,delayed previously,retraining,880,no known savings,4<=X<7,3,male single,none,3,no known property,72,stores,rent,1,unemp/unskilled non res,1,yes,no,good
no checking,60,delayed previously,other,1097,>=1000,unemployed,1,male single,guarantor,2,life insurance,24,stores,own,1,unskilled resident,1,yes,yes,good
0<=X<200,6,critical/other existing credit,new car,13011,>=1000,unemployed,2,female div/dep/mar,none,4,no known property,20,none,for free,2,high qualif/self emp/mgmt,1,none,yes,bad
>=200,7,critical/other existing credit,used car,5659,no known savings,>=7,2,male single,guarantor,4,real estate,34,bank,rent,2,unskilled resident,1,none,yes,bad
<0,25,all paid,education,10256,<100,unemployed,2,male single,none,4,no known property,40,bank,for free,2,high qualif/self emp/mgmt,1,none,no,bad
0<=X<200,20,no credits/all paid,radio/tv,4520,>=1000,>=7,2,female div/dep/mar,co applicant,4,car,25,bank,for free,1,unemp/unskilled non res,2,yes,yes,good
>=200,25,no credits/all paid,domestic appliance,6512,no known savings,>=7,1,male mar/wid,none,3,real estate,30,none,rent,1,unemp/unskilled non res,1,none,yes,good
no checking,9,no credits/all paid,radio/tv,303,<100,>=7,1,male single,guarantor,1,no known property,29,bank,rent,4,unskilled resident,2,yes,no,good
>=200,18,all paid,radio/tv,3701,>=1000,>=7,4,female div/dep/mar,none,2,real estate,47,none,rent,4,unskilled resident,2,none,no,good
no checking,17,all paid,radio/tv,1302,100<=X<500,<1,3,female div/dep/mar,guarantor,3,real estate,21,bank,rent,3,unskilled resident,1,none,yes,bad
<0,46,delayed previously,repairs,5358,<100,>=7,4,male single,none,4,no known property,54,bank,for free,1,high qualif/self emp/mgmt,2,none,no,good
no checking,26,critical/other existing credit,repairs,1346,no known savings,4<=X<7,4,male single,none,3,real estate,27,stores,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
>=200,52,existing paid,other,18298,no known savings,4<=X<7,2,male single,none,1,car,26,stores,rent,3,high qualif/self emp/mgmt,2,none,yes,good
0<=X<200,10,no credits/all paid,used car,810,>=1000,<1,1,male mar/wid,co applicant,2,car,29,none,rent,1,high qualif/self emp/mgmt,1,none,no,good
>=200,16,delayed previously,radio/tv,5142,no known savings,>=7,1,female div/dep/mar,co applicant,3,real estate,22,none,for free,1,unemp/unskilled non res,1,none,yes,bad
0<=X<200,6,delayed previously,retraining,6513,<100,>=7,4,male single,guarantor,3,no known property,24,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,bad
>=200,22,delayed previously,retraining,4216,no known savings,>=7,1,female div/dep/mar,none,1,real estate,43,bank,rent,2,unemp/unskilled non res,1,none,yes,bad
>=200,36,delayed previously,radio/tv,4186,no known savings,>=7,1,male mar/wid,co applicant,4,real estate,25,none,rent,1,unemp/unskilled non res,1,none,yes,bad
0<=X<200,30,no credits/all paid,furniture/equipment,4984,>=1000,4<=X<7,3,female div/dep/mar,co applicant,4,real estate,22,none,rent,1,high qualif/self emp/mgmt,1,none,yes,good
