checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
>=200,4,delayed previously,retraining,16048,no known savings,1<=X<4,2,male div/sep,guarantor,2,no known property,21,stores,for free,1,skilled,1,none,no,bad
<0,20,critical/other existing credit,other,322,<100,1<=X<4,4,male single,co applicant,4,real estate,74,stores,rent,1,skilled,2,yes,no,bad
0<=X<200,14,no credits/all paid,new car,7309,>=1000,<1,2,female div/dep/mar,guarantor,2,no known property,42,bank,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,33,delayed previously,other,13610,no known savings,>=7,4,male mar/wid,guarantor,4,no known property,56,stores,rent,1,unskilled resident,1,yes,yes,good
<0,52,critical/other existing credit,used car,2647,no known savings,4<=X<7,2,female div/dep/mar,co applicant,1,no known property,28,stores,own,1,skilled,1,none,yes,bad
>=200,34,existing paid,used car,18247,100<=X<500,unemployed,3,female div/dep/mar,guarantor,4,real estate,22,bank,for free,1,skilled,1,yes,yes,good
0<=X<200,22,no credits/all paid,other,1815,no known savings,1<=X<4,1,male single,guarantor,1,real estate,37,none,rent,4,high qualif/self emp/mgmt,2,none,yes,good
0<=X<200,33,delayed previously,furniture/equipment,2504,100<=X<500,<1,4,male mar/wid,guarantor,4,no known property,43,stores,for free,2,skilled,2,yes,no,good
no checking,20,critical/other existing credit,domestic appliance,2796,>=1000,1<=X<4,4,male mar/wid,none,3,no known property,24,none,for free,1,skilled,1,yes,yes,good
0<=X<200,19,no credits/all paid,business,6860,<100,4<=X<7,4,male div/sep,guarantor,1,no known property,29,none,for free,2,unemp/unskilled non res,1,none,no,good
>=200,42,existing paid,furniture/equipment,2419,<100,1<=X<4,2,male mar/wid,guarantor,2,no known property,30,stores,for free,4,unskilled resident,2,yes,yes,good
>=200,19,critical/other existing credit,business,2235,100<=X<500,4<=X<7,4,male single,guarantor,4,car,60,bank,rent,1,unskilled resident,1,yes,yes,good
>=200,42,existing paid,furniture/equipment,2463,<100,1<=X<4,2,male mar/wid,none,2,no known property,30,bank,rent,1,unskilled resident,2,yes,yes,good
>=200,43,no credits/all paid,business,3975,100<=X<500,1<=X<4,1,male single,guarantor,1,no known property,34,stores,for free,3,high qualif/self emp/mgmt,2,none,yes,bad
0<=X<200,5,delayed previously,domestic appliance,555,>=1000,1<=X<4,3,male mar/wid,none,1,no known property,22,none,for free,3,unemp/unskilled non res,2,yes,no,good
<0,4,delayed previously,furniture/equipment,368,no known savings,1<=X<4,3,male div/sep,none,1,real estate,25,none,rent,3,unemp/unskilled non res,2,yes,no,bad
0<=X<200,4,no credits/all paid,domestic appliance,7119,>=1000,1<=X<4,2,male div/sep,none,2,no known property,25,none,for free,3,unemp/unskilled non res,1,yes,no,good
>=200,65,delayed previously,retraining,552,>=1000,4<=X<7,4,male single,none,2,real estate,29,none,own,1,unemp/unskilled non res,1,yes,yes,good
>=200,34,existing paid,used car,14595,100<=X<500,4<=X<7,3,female div/dep/mar,guarantor,4,real estate,22,bank,own,1,skilled,1,yes,yes,good
>=200,41,delayed previously,furniture/equipment,6073,500<=X<1000,>=7,1,male mar/wid,guarantor,4,real estate,21,bank,rent,1,unemp/unskilled non res,1,none,yes,good
<0,55,existing paid,repairs,6286,500<=X<1000,4<=X<7,4,male mar/wid,none,4,car,30,bank,for free,1,skilled,1,yes,no,bad
<0,6,no credits/all paid,business,13607,100<=X<500,4<=X<7,1,female div/dep/mar,guarantor,3,car,28,bank,rent,3,skilled,1,none,no,bad
