checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
>=200,21,existing paid,used car,584,<100,4<=X<7,2,male mar/wid,co applicant,4,car,29,bank,rent,1,unemp/unskilled non res,2,none,yes,bad
0<=X<200,43,all paid,new car,4031,<100,1<=X<4,1,male single,guarantor,1,no known property,34,stores,rent,1,high qualif/self emp/mgmt,2,none,yes,good
<0,21,existing paid,business,11634,<100,4<=X<7,4,male single,guarantor,4,life insurance,38,bank,rent,1,unskilled resident,2,none,yes,bad
<0,5,delayed previously,domestic appliance,1182,>=1000,<1,1,female div/dep/mar,none,1,no known property,54,bank,rent,1,skilled,2,yes,yes,good
>=200,22,no credits/all paid,furniture/equipment,4077,no known savings,1<=X<4,2,female div/dep/mar,none,4,car,24,none,rent,1,high qualif/self emp/mgmt,1,none,yes,good
>=200,66,delayed previously,retraining,17788,no known savings,4<=X<7,2,female div/dep/mar,guarantor,4,real estate,19,none,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,69,existing paid,other,2629,no known savings,1<=X<4,1,male mar/wid,guarantor,1,no known property,34,stores,rent,1,unskilled resident,1,none,no,good
>=200,4,critical/other existing credit,domestic appliance,1014,<100,1<=X<4,3,male single,guarantor,1,no known property,72,none,for free,4,high qualif/self emp/mgmt,1,none,no,bad
<0,20,critical/other existing credit,domestic appliance,1575,>=1000,1<=X<4,2,male single,guarantor,1,car,41,none,rent,4,unskilled resident,2,none,yes,good
>=200,4,no credits/all paid,retraining,13563,>=1000,4<=X<7,2,male mar/wid,guarantor,4,no known property,21,stores,for free,2,unemp/unskilled non res,1,yes,no,bad
0<=X<200,57,no credits/all paid,retraining,2621,no known savings,4<=X<7,1,female div/dep/mar,none,4,car,48,stores,rent,2,unemp/unskilled non res,2,none,yes,bad
>=200,14,critical/other existing credit,retraining,1170,<100,<1,4,male single,guarantor,2,no known property,56,stores,rent,2,skilled,1,none,no,bad
0<=X<200,4,critical/other existing credit,business,325,<100,1<=X<4,4,male mar/wid,none,1,car,31,stores,rent,4,unemp/unskilled non res,1,none,yes,good
<0,27,existing paid,domestic appliance,4057,100<=X<500,4<=X<7,2,male single,guarantor,3,car,38,stores,for free,3,unemp/unskilled non res,1,none,yes,bad
<0,4,critical/other existing credit,retraining,2389,500<=X<1000,<1,3,male div/sep,guarantor,1,life insurance,57,none,rent,1,unskilled resident,1,yes,no,good
>=200,7,delayed previously,retraining,3116,500<=X<1000,<1,3,male mar/wid,guarantor,2,no known property,19,stores,for free,4,skilled,2,yes,no,good
0<=X<200,9,existing paid,education,2504,>=1000,1<=X<4,2,male single,guarantor,1,car,61,bank,own,1,unemp/unskilled non res,1,none,no,good
0<=X<200,4,existing paid,furniture/equipment,1297,no known savings,4<=X<7,2,female div/dep/mar,guarantor,2,real estate,45,bank,rent,3,unskilled resident,1,yes,yes,bad
>=200,34,delayed previously,new car,8172,500<=X<1000,1<=X<4,4,male div/sep,none,2,no known property,29,stores,rent,1,skilled,2,yes,no,good
0<=X<200,4,no credits/all paid,domestic appliance,2456,<100,1<=X<4,2,male single,guarantor,1,real estate,68,bank,own,4,unemp/unskilled non res,1,none,no,good
