checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
>=200,7,critical/other existing credit,domestic appliance,260,no known savings,1<=X<4,2,female div/dep/mar,none,2,car,52,stores,for free,2,unskilled resident,1,yes,yes,good
0<=X<200,14,all paid,domestic appliance,1748,no known savings,>=7,4,female div/dep/mar,co applicant,4,real estate,37,none,for free,1,unskilled resident,1,none,yes,good
0<=X<200,11,existing paid,radio/tv,1513,no known savings,>=7,3,male mar/wid,guarantor,1,car,20,stores,for free,3,unskilled resident,2,none,no,good
0<=X<200,15,existing paid,radio/tv,1460,no known savings,4<=X<7,4,male mar/wid,co applicant,1,car,19,stores,for free,4,unskilled resident,2,none,no,good
<0,26,no credits/all paid,used car,14577,500<=X<1000,<1,2,female div/dep/mar,none,2,real estate,52,stores,rent,2,high qualif/self emp/mgmt,1,none,yes,bad
<0,28,delayed previously,radio/tv,1114,500<=X<1000,1<=X<4,4,male mar/wid,co applicant,1,car,34,none,rent,2,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,14,existing paid,radio/tv,1430,no known savings,1<=X<4,4,female div/dep/mar,none,2,car,26,none,rent,1,unskilled resident,1,none,no,bad
0<=X<200,71,existing paid,radio/tv,1714,no known savings,>=7,3,female div/dep/mar,co applicant,2,life insurance,25,none,rent,2,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,9,existing paid,radio/tv,1402,no known savings,4<=X<7,4,male mar/wid,co applicant,1,life insurance,22,stores,rent,4,unskilled resident,2,none,no,good
0<=X<200,14,delayed previously,repairs,1599,<100,unemployed,2,male div/sep,none,1,real estate,42,none,rent,3,skilled,1,none,no,good
0<=X<200,15,existing paid,radio/tv,1490,no known savings,4<=X<7,4,male mar/wid,co applicant,1,car,26,stores,for free,3,high qualif/self emp/mgmt,2,none,no,good
<0,62,delayed previously,repairs,5069,500<=X<1000,<1,4,male mar/wid,none,3,real estate,26,none,rent,3,high qualif/self emp/mgmt,1,yes,no,bad
>=200,57,critical/other existing credit,business,13675,>=1000,>=7,1,male mar/wid,guarantor,2,no known property,54,stores,for free,1,high qualif/self emp/mgmt,2,yes,no,good
