checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,65,all paid,business,3674,no known savings,1<=X<4,2,female div/dep/mar,co applicant,1,car,20,none,for free,1,high qualif/self emp/mgmt,1,none,no,good
>=200,68,existing paid,radio/tv,15712,>=1000,4<=X<7,2,female div/dep/mar,guarantor,4,no known property,73,stores,for free,2,skilled,1,yes,no,good
0<=X<200,27,critical/other existing credit,domestic appliance,390,no known savings,4<=X<7,2,male mar/wid,co applicant,1,car,29,none,rent,2,unskilled resident,2,none,yes,good
>=200,15,existing paid,business,1191,no known savings,<1,4,male mar/wid,none,4,life insurance,19,stores,for free,3,skilled,2,none,yes,good
0<=X<200,15,all paid,used car,1563,500<=X<1000,>=7,4,female div/dep/mar,guarantor,1,car,44,none,rent,1,skilled,1,none,yes,good
<0,26,delayed previously,business,654,500<=X<1000,1<=X<4,4,female div/dep/mar,guarantor,2,car,30,bank,rent,4,high qualif/self emp/mgmt,1,none,yes,bad
<0,21,existing paid,other,1156,no known savings,<1,1,female div/dep/mar,none,2,life insurance,22,none,rent,1,high qualif/self emp/mgmt,2,none,no,bad
<0,59,no credits/all paid,other,429,no known savings,1<=X<4,2,male mar/wid,none,4,car,72,stores,for free,3,high qualif/self emp/mgmt,2,none,no,bad
0<=X<200,15,existing paid,business,291,no known savings,1<=X<4,2,female div/dep/mar,guarantor,3,life insurance,22,none,rent,4,skilled,2,none,yes,good
no checking,8,critical/other existing credit,radio/tv,2600,100<=X<500,>=7,1,female div/dep/mar,guarantor,4,real estate,31,none,rent,2,unskilled resident,2,none,yes,good
>=200,12,all paid,radio/tv,2301,500<=X<1000,<1,4,male mar/wid,co applicant,4,no known property,21,none,own,1,high qualif/self emp/mgmt,2,none,no,bad
0<=X<200,17,existing paid,business,2888,no known savings,4<=X<7,2,female div/dep/mar,co applicant,2,car,32,none,own,1,skilled,1,yes,yes,bad
0<=X<200,15,all paid,repairs,2709,no known savings,>=7,1,female div/dep/mar,none,2,car,35,none,for free,1,unemp/unskilled non res,2,none,no,bad
0<=X<200,11,delayed previously,radio/tv,1605,100<=X<500,4<=X<7,4,male mar/wid,none,2,real estate,25,none,rent,4,unskilled resident,2,none,no,bad
<0,26,no credits/all paid,used car,5019,500<=X<1000,<1,4,male mar/wid,guarantor,2,car,29,stores,rent,2,high qualif/self emp/mgmt,1,yes,no,bad
<0,16,existing paid,radio/tv,1400,no known savings,<1,1,female div/dep/mar,none,1,car,29,none,own,2,unemp/unskilled non res,1,yes,no,bad
<0,10,no credits/all paid,repairs,344,100<=X<500,<1,1,female div/dep/mar,none,4,car,25,none,for free,1,skilled,1,yes,no,good
0<=X<200,10,existing paid,radio/tv,1489,no known savings,4<=X<7,3,female div/dep/mar,guarantor,2,real estate,22,none,rent,1,unskilled resident,2,none,yes,bad
<0,21,existing paid,retraining,1210,no known savings,1<=X<4,4,female div/dep/mar,co applicant,2,real estate,25,none,rent,1,high qualif/self emp/mgmt,2,none,no,bad
0<=X<200,14,existing paid,repairs,1670,500<=X<1000,unemployed,2,female div/dep/mar,none,3,real estate,42,none,for free,4,unemp/unskilled non res,1,none,yes,good
0<=X<200,11,all paid,used car,696,no known savings,unemployed,1,female div/dep/mar,none,1,car,24,none,for free,1,unemp/unskilled non res,2,yes,yes,good
no checking,62,all paid,business,3696,no known savings,1<=X<4,2,female div/dep/mar,co applicant,1,car,19,none,for free,3,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,14,no credits/all paid,business,4078,no known savings,>=7,1,female div/dep/mar,co applicant,4,life insurance,43,none,own,3,skilled,1,yes,no,good
