checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,70,delayed previously,used car,2749,no known savings,<1,2,male mar/wid,co applicant,2,no known property,59,stores,own,3,unskilled resident,1,yes,no,good
0<=X<200,52,no credits/all paid,education,1088,>=1000,<1,2,male mar/wid,co applicant,2,life insurance,47,stores,own,1,high qualif/self emp/mgmt,2,none,yes,bad
0<=X<200,6,existing paid,business,7498,100<=X<500,<1,4,male mar/wid,guarantor,1,real estate,20,stores,own,1,high qualif/self emp/mgmt,1,none,no,good
0<=X<200,12,all paid,business,721,100<=X<500,<1,4,male mar/wid,none,1,real estate,26,stores,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,10,all paid,domestic appliance,1083,500<=X<1000,1<=X<4,1,male mar/wid,guarantor,2,car,24,stores,rent,4,unskilled resident,1,none,yes,good
>=200,32,critical/other existing credit,used car,4239,>=1000,1<=X<4,4,female div/dep/mar,none,4,life insurance,67,stores,for free,1,unskilled resident,2,none,no,bad
<0,38,existing paid,business,18410,no known savings,unemployed,3,female div/dep/mar,guarantor,4,car,24,bank,for free,4,high qualif/self emp/mgmt,1,yes,no,good
>=200,6,all paid,business,1236,>=1000,unemployed,3,female div/dep/mar,guarantor,4,no known property,39,bank,own,2,high qualif/self emp/mgmt,2,yes,no,bad
0<=X<200,24,all paid,business,2252,<100,<1,4,male mar/wid,guarantor,4,real estate,42,stores,for free,1,unskilled resident,1,yes,no,good
>=200,6,delayed previously,business,15616,500<=X<1000,>=7,2,male div/sep,none,2,car,36,stores,for free,3,unskilled resident,2,none,no,bad
<0,19,all paid,retraining,3308,500<=X<1000,>=7,4,male div/sep,none,4,real estate,36,stores,own,4,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,23,existing paid,retraining,1708,no known savings,unemployed,1,male div/sep,guarantor,2,real estate,49,none,rent,2,unemp/unskilled non res,2,none,no,bad
0<=X<200,24,delayed previously,radio/tv,17551,no known savings,unemployed,2,male mar/wid,guarantor,4,life insurance,44,none,own,1,unskilled resident,1,yes,no,good
>=200,52,all paid,new car,2338,<100,1<=X<4,2,male div/sep,co applicant,1,real estate,27,stores,for free,1,high qualif/self emp/mgmt,1,none,yes,bad
>=200,32,all paid,retraining,376,>=1000,unemployed,4,female div/dep/mar,co applicant,2,life insurance,75,stores,for free,1,unskilled resident,1,none,no,bad
<0,7,existing paid,repairs,1313,no known savings,>=7,3,male mar/wid,guarantor,2,real estate,24,stores,own,1,unskilled resident,1,none,yes,good
0<=X<200,4,no credits/all paid,retraining,1378,no known savings,<1,2,male div/sep,guarantor,4,no known property,67,bank,for free,1,unskilled resident,2,yes,no,good
0<=X<200,41,no credits/all paid,radio/tv,4867,>=1000,<1,1,female div/dep/mar,co applicant,3,car,23,bank,rent,1,unskilled resident,1,none,no,bad
<0,4,critical/other existing credit,retraining,354,>=1000,<1,2,female div/dep/mar,none,4,car,36,none,own,2,skilled,1,yes,no,good
0<=X<200,4,existing paid,education,2829,<100,unemployed,3,female div/dep/mar,none,2,no known property,37,bank,own,1,high qualif/self emp/mgmt,2,yes,no,good
<0,7,existing paid,other,1453,>=1000,<1,4,male single,guarantor,1,real estate,26,stores,own,1,high qualif/self emp/mgmt,1,none,no,bad
0<=X<200,46,existing paid,repairs,9905,no known savings,<1,1,male mar/wid,guarantor,2,car,22,bank,for free,1,unskilled resident,1,none,yes,bad
0<=X<200,59,all paid,new car,8449,<100,<1,4,female div/dep/mar,co applicant,2,real estate,22,bank,for free,2,unemp/unskilled non res,2,none,no,bad
0<=X<200,46,all paid,business,1111,500<=X<1000,<1,4,female div/dep/mar,none,2,car,36,stores,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
0<=X<200,4,no credits/all paid,used car,643,no known savings,unemployed,4,male div/sep,guarantor,2,car,23,stores,own,3,unemp/unskilled non res,1,none,no,good
0<=X<200,17,existing paid,business,1501,500<=X<1000,<1,4,male mar/wid,guarantor,4,car,24,stores,for free,3,skilled,1,yes,yes,good
<0,4,all paid,radio/tv,8640,>=1000,unemployed,2,female div/dep/mar,none,2,real estate,36,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,26,no credits/all paid,used car,888,no known savings,>=7,1,male mar/wid,co applicant,2,no known property,52,stores,for free,1,unskilled resident,1,yes,no,good
0<=X<200,4,existing paid,radio/tv,2541,100<=X<500,<1,4,male div/sep,none,4,real estate,20,stores,for free,1,unemp/unskilled non res,1,yes,no,good
no checking,19,existing paid,business,9768,no known savings,<1,1,male div/sep,guarantor,1,car,23,stores,for free,3,unskilled resident,1,none,no,bad
<0,10,critical/other existing credit,retraining,1145,500<=X<1000,unemployed,4,male single,none,2,real estate,35,stores,for free,2,unemp/unskilled non res,1,none,no,good
>=200,10,existing paid,new car,387,no known savings,unemployed,4,male div/sep,guarantor,2,no known property,22,stores,own,2,unskilled resident,1,none,no,good
<0,21,all paid,education,278,no known savings,<1,4,male mar/wid,co applicant,2,real estate,48,bank,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
0<=X<200,22,all paid,business,851,<100,1<=X<4,4,male mar/wid,none,2,no known property,64,bank,for free,3,high qualif/self emp/mgmt,2,none,no,bad
>=200,4,existing paid,business,373,500<=X<1000,<1,1,male mar/wid,none,4,car,36,bank,for free,2,unskilled resident,2,none,no,bad
>=200,21,all paid,retraining,826,500<=X<1000,unemployed,1,male div/sep,none,1,real estate,35,stores,rent,3,unskilled resident,1,yes,no,good
>=200,4,existing paid,business,1893,no known savings,<1,4,male mar/wid,none,1,car,26,stores,own,1,high qualif/self emp/mgmt,1,none,no,good
no checking,4,no credits/all paid,retraining,324,no known savings,unemployed,4,male mar/wid,none,2,no known property,22,stores,rent,2,unemp/unskilled non res,2,none,no,good
<0,4,existing paid,business,683,no known savings,<1,4,male mar/wid,none,1,car,26,stores,own,1,high qualif/self emp/mgmt,1,none,no,good
<0,43,existing paid,furniture/equipment,7888,500<=X<1000,unemployed,1,female div/dep/mar,none,1,no known property,23,stores,for free,2,unskilled resident,2,yes,no,good
<0,19,critical/other existing credit,new car,1432,500<=X<1000,<1,4,female div/dep/mar,co applicant,2,car,24,stores,for free,4,unemp/unskilled non res,1,yes,no,good
>=200,28,delayed previously,business,4087,500<=X<1000,1<=X<4,1,female div/dep/mar,none,1,life insurance,41,stores,for free,1,unskilled resident,2,none,yes,bad
<0,60,all paid,repairs,1349,>=1000,4<=X<7,4,male div/sep,none,2,car,27,bank,for free,4,high qualif/self emp/mgmt,1,yes,no,bad
>=200,4,delayed previously,business,289,500<=X<1000,<1,2,male div/sep,none,4,car,36,bank,for free,2,unskilled resident,2,yes,no,bad
0<=X<200,4,no credits/all paid,repairs,1601,>=1000,<1,1,male div/sep,guarantor,4,real estate,25,bank,rent,1,unskilled resident,1,yes,no,bad
no checking,4,existing paid,education,2924,no known savings,<1,4,female div/dep/mar,co applicant,2,life insurance,38,bank,for free,2,unskilled resident,1,yes,no,bad
0<=X<200,45,existing paid,radio/tv,17672,no known savings,4<=X<7,1,female div/dep/mar,none,3,no known property,64,bank,rent,3,unemp/unskilled non res,1,none,yes,good
0<=X<200,4,all paid,retraining,2473,>=1000,unemployed,1,female div/dep/mar,none,2,real estate,36,stores,rent,2,unemp/unskilled non res,1,none,yes,bad
>=200,4,existing paid,new car,791,no known savings,1<=X<4,4,male div/sep,guarantor,2,car,22,none,own,2,high qualif/self emp/mgmt,1,none,no,good
<0,4,no credits/all paid,used car,1329,500<=X<1000,4<=X<7,4,female div/dep/mar,none,2,car,36,stores,own,2,unemp/unskilled non res,1,yes,no,good
<0,7,no credits/all paid,retraining,370,no known savings,unemployed,2,male mar/wid,guarantor,2,real estate,20,stores,own,1,unskilled resident,1,yes,no,good
<0,14,no credits/all paid,business,673,>=1000,unemployed,4,female div/dep/mar,none,2,car,36,bank,own,2,high qualif/self emp/mgmt,2,yes,no,good
<0,24,delayed previously,retraining,9197,no known savings,<1,4,male div/sep,none,2,real estate,20,stores,own,2,high qualif/self emp/mgmt,1,none,yes,good
no checking,27,critical/other existing credit,retraining,1386,<100,<1,4,male mar/wid,guarantor,2,real estate,20,bank,for free,3,unemp/unskilled non res,1,yes,no,good
0<=X<200,31,delayed previously,used car,3864,>=1000,>=7,4,male div/sep,none,2,car,68,stores,for free,3,unskilled resident,1,none,yes,good
>=200,10,no credits/all paid,radio/tv,302,no known savings,unemployed,4,female div/dep/mar,none,2,real estate,36,bank,for free,3,unemp/unskilled non res,2,none,yes,good
<0,38,existing paid,furniture/equipment,1493,no known savings,4<=X<7,1,female div/dep/mar,none,4,car,25,stores,own,1,high qualif/self emp/mgmt,1,none,no,bad
no checking,11,no credits/all paid,used car,1176,<100,unemployed,4,female div/dep/mar,guarantor,2,real estate,22,stores,for free,1,unemp/unskilled non res,2,yes,no,good
>=200,16,all paid,radio/tv,9910,100<=X<500,1<=X<4,4,female div/dep/mar,guarantor,2,no known property,57,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,4,delayed previously,business,379,no known savings,<1,2,female div/dep/mar,none,2,car,72,bank,for free,2,unskilled resident,2,yes,no,bad
0<=X<200,4,existing paid,radio/tv,1487,500<=X<1000,<1,3,male div/sep,none,2,real estate,33,stores,own,2,unemp/unskilled non res,2,yes,yes,bad
0<=X<200,4,no credits/all paid,used car,1271,no known savings,unemployed,2,male mar/wid,none,2,real estate,47,bank,for free,1,unskilled resident,2,yes,no,good
0<=X<200,14,all paid,radio/tv,3786,500<=X<1000,1<=X<4,2,male mar/wid,none,4,real estate,36,stores,rent,2,high qualif/self emp/mgmt,1,none,no,good
>=200,11,all paid,radio/tv,282,no known savings,<1,2,female div/dep/mar,none,2,car,36,bank,own,1,high qualif/self emp/mgmt,2,yes,yes,good
<0,17,existing paid,radio/tv,1891,no known savings,<1,4,male single,none,4,car,24,none,for free,2,high qualif/self emp/mgmt,1,none,yes,good
>=200,54,existing paid,education,1644,>=1000,4<=X<7,4,male div/sep,none,1,car,50,stores,rent,4,unskilled resident,2,yes,no,good
0<=X<200,27,no credits/all paid,retraining,2768,no known savings,>=7,2,male mar/wid,co applicant,2,no known property,51,none,for free,4,unemp/unskilled non res,2,yes,no,good
0<=X<200,4,existing paid,business,4478,no known savings,<1,4,male mar/wid,none,1,real estate,20,stores,own,1,unemp/unskilled non res,1,none,no,good
<0,4,no credits/all paid,used car,2556,500<=X<1000,unemployed,1,female div/dep/mar,none,2,real estate,36,stores,own,2,unemp/unskilled non res,1,none,yes,bad
>=200,33,critical/other existing credit,education,4138,no known savings,1<=X<4,4,female div/dep/mar,none,2,car,38,none,own,3,high qualif/self emp/mgmt,2,yes,no,bad
0<=X<200,14,existing paid,business,9950,no known savings,<1,4,male div/sep,none,2,real estate,47,stores,own,2,high qualif/self emp/mgmt,2,yes,yes,good
<0,8,existing paid,retraining,298,500<=X<1000,<1,2,male single,none,4,life insurance,36,stores,own,1,high qualif/self emp/mgmt,2,yes,no,good
<0,65,existing paid,repairs,8076,no known savings,<1,1,female div/dep/mar,co applicant,1,car,26,stores,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
<0,55,existing paid,furniture/equipment,1495,no known savings,<1,2,male mar/wid,guarantor,2,life insurance,64,bank,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
0<=X<200,15,all paid,new car,1209,<100,unemployed,1,female div/dep/mar,co applicant,2,real estate,26,stores,own,3,unskilled resident,1,none,no,good
0<=X<200,12,existing paid,repairs,10164,no known savings,<1,1,male div/sep,guarantor,2,car,22,bank,for free,4,unemp/unskilled non res,1,none,no,good
<0,4,all paid,radio/tv,16458,500<=X<1000,unemployed,4,male single,guarantor,2,real estate,25,stores,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
>=200,4,delayed previously,business,338,no known savings,<1,2,male div/sep,none,4,car,36,bank,for free,2,unskilled resident,2,none,yes,bad
0<=X<200,16,all paid,radio/tv,3531,500<=X<1000,1<=X<4,2,male div/sep,co applicant,2,real estate,36,stores,for free,4,high qualif/self emp/mgmt,2,none,no,good
>=200,13,existing paid,repairs,10177,no known savings,>=7,2,male div/sep,guarantor,2,real estate,64,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
>=200,26,all paid,new car,3873,500<=X<1000,1<=X<4,2,male single,guarantor,4,car,33,stores,own,1,high qualif/self emp/mgmt,2,none,no,good
no checking,11,existing paid,retraining,3689,no known savings,<1,4,female div/dep/mar,guarantor,1,real estate,31,bank,own,2,high qualif/self emp/mgmt,1,yes,yes,good
<0,60,existing paid,repairs,345,no known savings,>=7,3,male mar/wid,co applicant,4,car,21,bank,rent,1,unskilled resident,2,yes,no,good
no checking,47,existing paid,business,867,<100,1<=X<4,4,male mar/wid,guarantor,1,life insurance,21,none,own,1,unskilled resident,2,none,no,good
0<=X<200,48,no credits/all paid,repairs,293,no known savings,<1,1,male div/sep,co applicant,2,no known property,21,bank,own,3,unskilled resident,1,none,no,bad
0<=X<200,13,existing paid,radio/tv,3003,no known savings,1<=X<4,4,male mar/wid,guarantor,2,real estate,56,bank,for free,1,skilled,1,yes,yes,good
>=200,27,all paid,business,7760,<100,<1,2,female div/dep/mar,co applicant,2,life insurance,36,stores,own,1,high qualif/self emp/mgmt,1,none,yes,bad
<0,25,existing paid,radio/tv,337,>=1000,<1,4,female div/dep/mar,co applicant,1,real estate,28,stores,own,1,high qualif/self emp/mgmt,2,none,no,good
<0,26,no credits/all paid,radio/tv,4119,<100,1<=X<4,2,female div/dep/mar,guarantor,2,car,64,stores,own,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,27,existing paid,radio/tv,1489,no known savings,<1,4,male div/sep,none,2,car,30,stores,own,1,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,11,delayed previously,used car,8470,>=1000,<1,4,male single,co applicant,3,real estate,48,stores,for free,2,unskilled resident,2,yes,yes,bad
>=200,4,delayed previously,business,1881,no known savings,4<=X<7,4,male mar/wid,none,1,car,26,stores,rent,1,high qualif/self emp/mgmt,1,none,no,good
>=200,4,existing paid,business,1494,no known savings,<1,4,male div/sep,none,1,car,26,none,own,1,high qualif/self emp/mgmt,1,none,no,good
>=200,12,existing paid,radio/tv,2329,>=1000,unemployed,3,female div/dep/mar,co applicant,4,life insurance,74,stores,own,1,high qualif/self emp/mgmt,1,none,no,bad
>=200,32,existing paid,business,1341,<100,unemployed,4,female div/dep/mar,guarantor,1,real estate,26,stores,own,1,high qualif/self emp/mgmt,2,none,yes,good
>=200,4,existing paid,business,2962,no known savings,>=7,3,female div/dep/mar,none,1,life insurance,40,stores,own,1,unskilled resident,2,none,no,bad
<0,38,existing paid,business,17898,no known savings,<1,1,female div/dep/mar,none,4,car,25,stores,own,2,high qualif/self emp/mgmt,1,none,no,good
>=200,22,no credits/all paid,retraining,3082,500<=X<1000,unemployed,1,male div/sep,co applicant,4,life insurance,73,bank,rent,1,high qualif/self emp/mgmt,1,yes,no,bad
>=200,14,delayed previously,radio/tv,280,<100,unemployed,4,female div/dep/mar,co applicant,2,no known property,74,none,own,1,unskilled resident,1,none,no,bad
