checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,63,all paid,radio/tv,4669,100<=X<500,4<=X<7,1,male mar/wid,none,2,car,52,none,own,2,unskilled resident,1,none,yes,good
<0,8,all paid,used car,6894,100<=X<500,>=7,1,female div/dep/mar,co applicant,4,car,20,none,for free,4,unskilled resident,2,none,no,bad
>=200,4,all paid,business,3929,<100,unemployed,4,male mar/wid,co applicant,1,no known property,24,bank,own,1,unskilled resident,2,yes,no,bad
0<=X<200,4,all paid,education,3513,>=1000,4<=X<7,2,male single,none,2,real estate,28,none,rent,1,unskilled resident,1,none,no,good
0<=X<200,13,existing paid,domestic appliance,304,<100,<1,3,male single,guarantor,3,car,54,none,rent,4,unemp/unskilled non res,1,yes,yes,bad
no checking,21,existing paid,radio/tv,1352,>=1000,>=7,4,male div/sep,none,4,car,60,none,own,4,skilled,1,yes,no,good
>=200,11,all paid,used car,2833,<100,unemployed,2,female div/dep/mar,none,1,real estate,71,stores,own,2,unskilled resident,2,none,yes,good
0<=X<200,4,critical/other existing credit,furniture/equipment,1967,<100,>=7,1,male mar/wid,none,2,real estate,25,stores,own,2,skilled,2,none,yes,bad
no checking,55,critical/other existing credit,repairs,639,>=1000,unemployed,1,female div/dep/mar,none,1,car,20,bank,rent,4,skilled,1,yes,yes,good
>=200,16,all paid,new car,1360,100<=X<500,unemployed,4,male single,guarantor,3,real estate,70,none,own,2,skilled,1,yes,no,good
0<=X<200,5,existing paid,other,676,<100,unemployed,2,male mar/wid,none,2,car,58,bank,rent,1,skilled,2,yes,yes,bad
>=200,8,all paid,business,2122,100<=X<500,4<=X<7,4,female div/dep/mar,co applicant,2,no known property,44,bank,own,2,skilled,2,yes,no,bad
<0,39,all paid,business,6398,<100,unemployed,4,female div/dep/mar,co applicant,1,car,34,none,for free,1,unskilled resident,1,yes,no,good
>=200,40,all paid,radio/tv,1509,<100,unemployed,2,male mar/wid,guarantor,2,car,19,bank,own,1,unskilled resident,1,none,yes,bad
0<=X<200,8,existing paid,retraining,740,<100,>=7,4,female div/dep/mar,guarantor,3,real estate,19,stores,rent,1,unskilled resident,1,none,yes,bad
<0,26,critical/other existing credit,furniture/equipment,13640,<100,4<=X<7,2,male mar/wid,co applicant,4,real estate,28,stores,own,2,unskilled resident,1,yes,yes,bad
0<=X<200,5,all paid,education,3147,<100,4<=X<7,3,male single,guarantor,4,real estate,20,bank,rent,1,unskilled resident,1,none,yes,good
>=200,8,all paid,repairs,3706,100<=X<500,4<=X<7,2,male single,none,2,car,41,none,own,2,unskilled resident,1,none,no,good
>=200,8,no credits/all paid,education,822,<100,>=7,4,male div/sep,none,1,real estate,36,none,own,2,unskilled resident,1,none,yes,good
0<=X<200,11,all paid,domestic appliance,1369,<100,unemployed,4,female div/dep/mar,guarantor,2,no known property,54,none,own,2,skilled,2,yes,no,bad
0<=X<200,4,critical/other existing credit,repairs,11199,no known savings,unemployed,4,female div/dep/mar,none,1,real estate,24,bank,rent,1,skilled,2,yes,no,bad
no checking,41,existing paid,education,1320,500<=X<1000,>=7,4,female div/dep/mar,none,4,car,52,none,rent,2,unskilled resident,2,yes,no,good
>=200,37,delayed previously,education,5547,500<=X<1000,unemployed,4,male single,guarantor,2,real estate,57,stores,own,2,unemp/unskilled non res,1,yes,no,good
0<=X<200,59,no credits/all paid,other,15465,<100,<1,2,male mar/wid,co applicant,1,no known property,53,none,own,2,skilled,2,yes,yes,bad
no checking,8,existing paid,domestic appliance,872,100<=X<500,4<=X<7,4,female div/dep/mar,guarantor,2,no known property,25,stores,rent,4,unskilled resident,1,yes,yes,good
0<=X<200,71,all paid,business,8271,100<=X<500,>=7,2,male single,none,1,no known property,60,stores,rent,2,unskilled resident,1,none,no,bad
0<=X<200,29,no credits/all paid,furniture/equipment,2747,<100,4<=X<7,2,male mar/wid,co applicant,1,no known property,25,bank,own,2,high qualif/self emp/mgmt,2,none,no,good
<0,4,critical/other existing credit,retraining,3293,100<=X<500,>=7,1,female div/dep/mar,none,2,no known property,19,none,own,4,high qualif/self emp/mgmt,1,yes,yes,bad
0<=X<200,21,critical/other existing credit,domestic appliance,2768,100<=X<500,>=7,4,female div/dep/mar,co applicant,1,car,53,bank,for free,4,skilled,2,yes,yes,bad
<0,11,no credits/all paid,other,4230,>=1000,unemployed,1,female div/dep/mar,none,1,no known property,19,none,for free,4,unskilled resident,1,none,yes,good
<0,45,all paid,domestic appliance,13909,<100,>=7,4,female div/dep/mar,guarantor,1,no known property,29,stores,own,1,unskilled resident,1,none,yes,good
<0,37,no credits/all paid,furniture/equipment,752,>=1000,unemployed,1,male mar/wid,guarantor,2,life insurance,56,bank,rent,4,unskilled resident,2,yes,no,bad
>=200,11,delayed previously,education,785,100<=X<500,unemployed,4,male single,co applicant,3,car,72,bank,own,2,skilled,2,none,no,good
0<=X<200,5,no credits/all paid,business,1368,100<=X<500,4<=X<7,1,male mar/wid,guarantor,1,real estate,62,bank,own,2,skilled,1,yes,no,good
0<=X<200,28,no credits/all paid,business,2647,no known savings,>=7,4,female div/dep/mar,none,4,real estate,30,bank,for free,1,unskilled resident,2,yes,yes,bad
0<=X<200,25,all paid,education,5896,<100,1<=X<4,3,male div/sep,none,1,car,34,none,own,3,unemp/unskilled non res,2,none,no,good
no checking,38,all paid,furniture/equipment,3128,>=1000,>=7,2,female div/dep/mar,none,2,car,28,none,for free,1,unskilled resident,1,none,no,good
0<=X<200,19,all paid,furniture/equipment,3919,<100,>=7,1,male mar/wid,none,2,real estate,24,none,for free,4,unemp/unskilled non res,1,yes,no,good
0<=X<200,32,critical/other existing credit,domestic appliance,3707,100<=X<500,>=7,1,female div/dep/mar,none,2,no known property,19,none,own,4,unemp/unskilled non res,1,yes,no,good
