checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,52,delayed previously,repairs,3584,<100,>=7,1,male mar/wid,guarantor,2,real estate,52,bank,own,4,skilled,1,yes,yes,bad
0<=X<200,7,all paid,education,3118,100<=X<500,4<=X<7,1,male single,none,2,car,28,none,for free,4,unskilled resident,2,none,no,good
0<=X<200,12,no credits/all paid,business,2822,<100,unemployed,4,female div/dep/mar,co applicant,1,no known property,27,bank,own,1,unemp/unskilled non res,2,yes,yes,bad
<0,6,critical/other existing credit,education,2146,>=1000,4<=X<7,1,female div/dep/mar,guarantor,2,car,24,bank,for free,2,unskilled resident,1,yes,no,bad
>=200,5,no credits/all paid,retraining,481,<100,>=7,2,male single,guarantor,3,car,54,bank,rent,2,unskilled resident,1,yes,yes,bad
<0,7,no credits/all paid,education,919,<100,>=7,2,male single,none,2,real estate,20,bank,own,2,unskilled resident,1,none,no,bad
>=200,4,no credits/all paid,education,357,100<=X<500,unemployed,1,male mar/wid,co applicant,2,car,32,bank,rent,4,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,8,no credits/all paid,radio/tv,2161,>=1000,4<=X<7,4,male single,none,4,no known property,60,none,own,4,skilled,1,none,no,good
no checking,17,all paid,repairs,2825,no known savings,>=7,4,female div/dep/mar,none,4,life insurance,24,bank,own,3,skilled,2,yes,no,good
0<=X<200,7,critical/other existing credit,other,562,<100,>=7,4,male mar/wid,guarantor,2,no known property,72,bank,rent,2,skilled,2,none,yes,good
0<=X<200,5,all paid,domestic appliance,297,<100,1<=X<4,2,male mar/wid,co applicant,2,car,20,none,rent,4,skilled,1,yes,no,bad
0<=X<200,66,all paid,repairs,3119,100<=X<500,4<=X<7,2,female div/dep/mar,guarantor,4,car,33,bank,own,2,unemp/unskilled non res,1,none,yes,good
>=200,24,existing paid,other,14284,<100,unemployed,4,male single,co applicant,2,car,33,none,for free,1,unskilled resident,2,yes,yes,bad
>=200,5,existing paid,business,724,100<=X<500,unemployed,4,female div/dep/mar,guarantor,2,car,20,bank,own,1,unskilled resident,1,none,no,bad
0<=X<200,8,no credits/all paid,domestic appliance,785,100<=X<500,unemployed,4,female div/dep/mar,none,1,no known property,20,none,rent,4,unskilled resident,1,yes,yes,bad
>=200,12,all paid,furniture/equipment,1370,<100,4<=X<7,4,male mar/wid,guarantor,1,real estate,19,bank,own,4,unskilled resident,1,yes,yes,bad
0<=X<200,24,no credits/all paid,domestic appliance,5997,100<=X<500,1<=X<4,1,male div/sep,none,1,car,34,none,for free,3,skilled,2,yes,yes,good
>=200,27,existing paid,retraining,1372,500<=X<1000,4<=X<7,1,male mar/wid,co applicant,1,real estate,19,none,own,1,skilled,1,none,no,bad
<0,5,all paid,radio/tv,864,100<=X<500,>=7,1,male single,guarantor,1,car,29,none,own,1,unskilled resident,1,none,yes,good
>=200,5,delayed previously,used car,2610,100<=X<500,>=7,1,male div/sep,guarantor,1,no known property,20,none,rent,4,skilled,2,yes,no,good
<0,56,critical/other existing credit,education,10700,100<=X<500,unemployed,4,female div/dep/mar,co applicant,4,real estate,27,bank,for free,1,skilled,1,yes,no,good
>=200,8,existing paid,education,1589,100<=X<500,>=7,4,male div/sep,none,4,real estate,69,stores,rent,2,unskilled resident,1,yes,no,good
0<=X<200,18,all paid,furniture/equipment,2657,100<=X<500,>=7,4,male single,guarantor,4,life insurance,53,none,own,4,unskilled resident,1,yes,yes,bad
<0,70,no credits/all paid,repairs,14360,<100,<1,4,female div/dep/mar,guarantor,1,car,46,bank,for free,2,unskilled resident,2,none,yes,bad
0<=X<200,8,no credits/all paid,domestic appliance,1407,<100,>=7,4,female div/dep/mar,none,3,no known property,60,none,rent,4,unskilled resident,1,yes,no,good
0<=X<200,66,delayed previously,other,12353,100<=X<500,4<=X<7,1,male single,co applicant,4,no known property,71,bank,own,1,skilled,2,yes,yes,bad
no checking,59,no credits/all paid,retraining,2785,<100,<1,4,male mar/wid,none,3,car,37,none,own,1,unskilled resident,2,yes,no,good
0<=X<200,48,all paid,education,1217,<100,unemployed,1,male single,guarantor,2,real estate,27,bank,own,1,unskilled resident,1,none,yes,good
0<=X<200,4,no credits/all paid,used car,2827,100<=X<500,unemployed,1,female div/dep/mar,none,2,life insurance,20,none,for free,4,skilled,2,yes,no,bad
0<=X<200,7,all paid,new car,1375,100<=X<500,4<=X<7,4,male mar/wid,guarantor,2,no known property,57,none,rent,4,unskilled resident,1,yes,no,good
>=200,61,existing paid,furniture/equipment,1371,<100,unemployed,4,male single,guarantor,4,real estate,61,bank,own,2,high qualif/self emp/mgmt,1,none,no,good
>=200,4,existing paid,radio/tv,738,100<=X<500,4<=X<7,4,female div/dep/mar,guarantor,4,car,22,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,10,critical/other existing credit,education,1014,100<=X<500,>=7,1,male div/sep,none,3,car,59,none,own,4,skilled,2,yes,no,good
0<=X<200,9,all paid,education,785,500<=X<1000,unemployed,1,male div/sep,none,3,car,59,bank,own,4,skilled,2,yes,no,good
no checking,29,critical/other existing credit,used car,12485,no known savings,>=7,1,female div/dep/mar,none,1,car,26,bank,own,2,skilled,1,yes,yes,good
0<=X<200,21,existing paid,education,5463,<100,4<=X<7,4,male div/sep,co applicant,1,real estate,29,none,own,3,high qualif/self emp/mgmt,2,none,no,good
0<=X<200,8,critical/other existing credit,used car,412,100<=X<500,4<=X<7,4,female div/dep/mar,guarantor,2,car,72,none,rent,2,skilled,1,none,yes,good
0<=X<200,5,existing paid,new car,12659,<100,4<=X<7,2,female div/dep/mar,co applicant,4,no known property,20,none,rent,2,skilled,1,yes,no,good
0<=X<200,17,critical/other existing credit,repairs,3890,100<=X<500,1<=X<4,2,male mar/wid,none,4,real estate,20,none,own,4,unskilled resident,1,none,no,good
0<=X<200,34,critical/other existing credit,domestic appliance,2805,100<=X<500,>=7,4,male mar/wid,guarantor,4,car,53,none,own,2,skilled,1,yes,yes,bad
0<=X<200,44,existing paid,education,1980,<100,unemployed,1,female div/dep/mar,guarantor,1,real estate,20,none,rent,1,unskilled resident,1,none,yes,bad
>=200,56,existing paid,used car,10802,no known savings,1<=X<4,2,female div/dep/mar,co applicant,1,car,19,none,rent,1,skilled,1,none,yes,bad
0<=X<200,71,delayed previously,used car,10735,100<=X<500,4<=X<7,4,male single,guarantor,1,no known property,27,none,own,2,skilled,1,yes,yes,bad
>=200,55,existing paid,domestic appliance,759,>=1000,unemployed,4,male single,co applicant,3,no known property,24,bank,rent,2,unskilled resident,1,yes,no,good
no checking,8,all paid,used car,12899,100<=X<500,unemployed,1,male single,none,1,car,20,bank,own,1,skilled,1,yes,no,good
no checking,65,existing paid,domestic appliance,590,100<=X<500,unemployed,2,male mar/wid,none,4,real estate,19,none,rent,1,unemp/unskilled non res,1,yes,yes,good
<0,4,no credits/all paid,new car,14989,<100,unemployed,2,male mar/wid,co applicant,1,real estate,20,none,rent,2,unskilled resident,1,none,no,bad
0<=X<200,5,no credits/all paid,retraining,2051,<100,unemployed,4,female div/dep/mar,guarantor,1,no known property,19,none,own,2,high qualif/self emp/mgmt,2,yes,yes,good
no checking,10,existing paid,education,1309,100<=X<500,unemployed,4,male div/sep,guarantor,1,car,61,none,own,4,skilled,2,yes,no,good
0<=X<200,10,no credits/all paid,education,811,>=1000,unemployed,4,female div/dep/mar,none,4,real estate,71,none,rent,4,skilled,2,yes,yes,good
<0,8,critical/other existing credit,repairs,4389,>=1000,>=7,1,female div/dep/mar,guarantor,1,no known property,20,none,rent,4,skilled,1,none,yes,good
<0,32,existing paid,furniture/equipment,5248,100<=X<500,1<=X<4,4,female div/dep/mar,none,1,no known property,25,bank,own,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,5,all paid,furniture/equipment,2668,100<=X<500,4<=X<7,4,female div/dep/mar,none,1,real estate,37,bank,rent,4,skilled,2,yes,no,good
>=200,16,all paid,new car,1304,100<=X<500,4<=X<7,4,male single,co applicant,2,life insurance,46,none,own,4,unskilled resident,2,yes,no,good
<0,21,delayed previously,furniture/equipment,3547,<100,<1,2,male single,co applicant,4,real estate,25,stores,own,2,skilled,1,yes,yes,bad
0<=X<200,8,all paid,business,1467,<100,>=7,4,male single,none,4,no known property,60,none,for free,4,unskilled resident,1,yes,no,bad
>=200,56,all paid,retraining,307,100<=X<500,unemployed,3,male mar/wid,guarantor,3,no known property,20,bank,rent,4,unskilled resident,2,yes,yes,good
>=200,31,critical/other existing credit,retraining,12654,100<=X<500,1<=X<4,1,male mar/wid,none,1,real estate,24,bank,own,2,skilled,1,yes,yes,good
<0,5,no credits/all paid,domestic appliance,789,100<=X<500,4<=X<7,1,female div/dep/mar,guarantor,2,life insurance,32,none,rent,4,unemp/unskilled non res,2,yes,no,good
>=200,36,all paid,furniture/equipment,3120,>=1000,>=7,1,male mar/wid,none,1,car,20,stores,own,1,unskilled resident,1,none,no,good
no checking,21,existing paid,education,1980,<100,unemployed,2,female div/dep/mar,guarantor,4,real estate,19,stores,rent,2,unemp/unskilled non res,1,yes,yes,good
>=200,5,critical/other existing credit,education,13417,100<=X<500,<1,3,male mar/wid,none,2,car,58,bank,rent,2,unskilled resident,1,none,no,bad
0<=X<200,29,no credits/all paid,repairs,2766,<100,4<=X<7,4,male mar/wid,guarantor,1,no known property,34,none,own,3,unemp/unskilled non res,1,none,no,bad
0<=X<200,6,no credits/all paid,other,6317,<100,>=7,4,female div/dep/mar,guarantor,2,car,59,bank,rent,2,unskilled resident,2,yes,yes,bad
0<=X<200,4,existing paid,new car,840,100<=X<500,unemployed,4,female div/dep/mar,guarantor,2,real estate,23,none,rent,1,unskilled resident,1,none,yes,good
>=200,5,all paid,business,7393,no known savings,1<=X<4,4,female div/dep/mar,none,1,real estate,20,bank,own,1,unskilled resident,1,none,no,good
<0,5,existing paid,domestic appliance,1395,<100,>=7,3,male div/sep,none,3,life insurance,25,none,own,2,unskilled resident,1,none,no,bad
>=200,8,no credits/all paid,education,2770,100<=X<500,unemployed,2,female div/dep/mar,guarantor,2,life insurance,26,none,rent,4,skilled,1,yes,yes,bad
no checking,40,no credits/all paid,education,760,<100,>=7,4,female div/dep/mar,none,3,life insurance,50,bank,rent,2,unskilled resident,1,none,yes,bad
>=200,59,no credits/all paid,used car,11427,100<=X<500,>=7,2,male single,guarantor,4,no known property,57,none,rent,3,unskilled resident,1,none,no,good
0<=X<200,20,all paid,repairs,12382,>=1000,<1,1,male mar/wid,guarantor,1,no known property,52,stores,own,1,unemp/unskilled non res,1,yes,yes,good
<0,4,critical/other existing credit,domestic appliance,736,100<=X<500,<1,4,male single,none,4,life insurance,40,bank,own,2,skilled,1,none,no,bad
no checking,38,no credits/all paid,education,3036,500<=X<1000,unemployed,1,male single,none,2,real estate,59,stores,own,1,unskilled resident,2,none,yes,good
no checking,24,all paid,education,651,500<=X<1000,>=7,1,male div/sep,none,4,car,19,stores,rent,1,unskilled resident,2,none,no,good
no checking,54,all paid,domestic appliance,436,>=1000,>=7,4,female div/dep/mar,none,4,car,34,none,rent,2,unskilled resident,1,yes,no,good
0<=X<200,12,no credits/all paid,retraining,3389,500<=X<1000,4<=X<7,2,male div/sep,none,3,real estate,71,bank,own,1,unskilled resident,1,yes,no,good
0<=X<200,13,critical/other existing credit,radio/tv,1980,<100,>=7,1,male single,none,4,no known property,35,stores,own,1,skilled,1,none,yes,bad
>=200,7,no credits/all paid,business,489,<100,<1,2,male mar/wid,guarantor,3,car,56,bank,rent,2,unemp/unskilled non res,1,yes,no,bad
