checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,5,no credits/all paid,education,13046,>=1000,4<=X<7,2,male mar/wid,guarantor,2,car,36,none,rent,1,unskilled resident,1,none,no,bad
no checking,4,existing paid,education,789,100<=X<500,>=7,4,male single,none,2,real estate,38,bank,own,3,unskilled resident,1,yes,no,good
no checking,5,all paid,business,13660,<100,4<=X<7,4,male single,co applicant,1,no known property,68,none,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
<0,19,no credits/all paid,education,1210,100<=X<500,unemployed,1,male mar/wid,guarantor,4,life insurance,34,none,for free,4,unemp/unskilled non res,2,yes,yes,bad
no checking,70,all paid,domestic appliance,765,>=1000,unemployed,2,male mar/wid,guarantor,2,real estate,19,none,rent,1,unskilled resident,1,none,yes,good
no checking,8,existing paid,retraining,1332,100<=X<500,4<=X<7,4,female div/dep/mar,guarantor,1,real estate,60,none,own,4,skilled,1,yes,no,good
0<=X<200,4,critical/other existing credit,domestic appliance,1256,500<=X<1000,>=7,3,male single,none,1,real estate,25,bank,own,3,unskilled resident,1,yes,no,good
no checking,8,existing paid,education,1357,100<=X<500,4<=X<7,4,male div/sep,none,2,real estate,54,none,own,4,unskilled resident,1,yes,no,good
no checking,11,existing paid,radio/tv,1528,>=1000,<1,1,male div/sep,none,1,car,19,none,own,4,unemp/unskilled non res,1,none,yes,good
>=200,5,existing paid,education,829,100<=X<500,unemployed,4,male div/sep,co applicant,2,real estate,59,none,own,4,unskilled resident,1,yes,yes,good
>=200,13,no credits/all paid,other,14235,<100,unemployed,4,male div/sep,co applicant,3,no known property,55,none,rent,2,unskilled resident,1,yes,yes,bad
>=200,7,delayed previously,domestic appliance,1585,100<=X<500,>=7,3,male div/sep,none,2,real estate,57,none,own,4,unskilled resident,1,yes,no,good
0<=X<200,13,all paid,other,15120,<100,unemployed,4,male div/sep,co applicant,1,no known property,27,none,rent,1,unskilled resident,1,yes,yes,bad
0<=X<200,8,no credits/all paid,radio/tv,783,<100,unemployed,4,male single,guarantor,1,car,20,bank,rent,4,unskilled resident,1,yes,yes,good
0<=X<200,8,all paid,radio/tv,788,<100,unemployed,4,male single,guarantor,1,car,20,bank,rent,4,unskilled resident,1,yes,yes,good
no checking,55,existing paid,retraining,782,<100,>=7,2,male mar/wid,co applicant,2,no known property,19,bank,rent,1,skilled,2,none,no,good
0<=X<200,19,critical/other existing credit,furniture/equipment,1483,<100,4<=X<7,1,male single,co applicant,3,car,22,none,rent,2,high qualif/self emp/mgmt,1,none,no,bad
>=200,12,all paid,business,15912,<100,unemployed,4,male single,guarantor,3,life insurance,35,none,rent,4,unemp/unskilled non res,1,yes,yes,bad
0<=X<200,10,no credits/all paid,retraining,732,<100,unemployed,4,female div/dep/mar,guarantor,4,no known property,20,bank,rent,4,unskilled resident,1,none,yes,good
0<=X<200,44,no credits/all paid,education,2770,>=1000,4<=X<7,1,male div/sep,guarantor,1,car,27,none,for free,2,high qualif/self emp/mgmt,2,none,yes,bad
0<=X<200,5,all paid,other,627,<100,unemployed,2,male mar/wid,guarantor,2,no known property,20,bank,rent,1,skilled,1,yes,no,bad
>=200,9,critical/other existing credit,education,1295,<100,4<=X<7,4,male single,guarantor,4,real estate,47,stores,rent,2,unskilled resident,1,none,no,good
0<=X<200,4,delayed previously,other,711,100<=X<500,>=7,1,male mar/wid,none,1,no known property,55,bank,rent,1,skilled,1,none,no,bad
0<=X<200,5,no credits/all paid,used car,593,<100,unemployed,2,male mar/wid,guarantor,4,real estate,59,bank,rent,4,skilled,1,yes,no,bad
