checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,63,existing paid,radio/tv,7770,>=1000,4<=X<7,2,male mar/wid,co applicant,1,real estate,36,stores,rent,2,skilled,2,yes,no,good
<0,16,all paid,domestic appliance,12567,no known savings,4<=X<7,2,female div/dep/mar,none,2,real estate,22,stores,rent,2,skilled,2,yes,no,bad
>=200,9,existing paid,used car,3948,no known savings,>=7,2,female div/dep/mar,none,2,life insurance,41,none,for free,1,unskilled resident,2,none,no,good
<0,55,existing paid,retraining,1324,no known savings,4<=X<7,4,female div/dep/mar,guarantor,2,car,22,stores,rent,2,skilled,1,none,no,good
0<=X<200,27,delayed previously,repairs,7539,500<=X<1000,<1,2,female div/dep/mar,none,4,car,23,stores,for free,2,unskilled resident,2,yes,no,good
0<=X<200,6,existing paid,domestic appliance,1330,no known savings,4<=X<7,1,male mar/wid,co applicant,1,real estate,22,stores,rent,4,unskilled resident,2,none,no,bad
no checking,17,delayed previously,domestic appliance,2305,500<=X<1000,<1,4,female div/dep/mar,none,2,real estate,26,none,rent,1,high qualif/self emp/mgmt,1,yes,no,good
<0,10,critical/other existing credit,repairs,843,100<=X<500,4<=X<7,1,female div/dep/mar,guarantor,3,life insurance,30,bank,rent,4,unemp/unskilled non res,2,yes,no,good
0<=X<200,6,existing paid,business,1513,no known savings,<1,3,female div/dep/mar,guarantor,4,real estate,22,none,rent,1,skilled,2,none,yes,good
no checking,6,existing paid,retraining,1562,100<=X<500,4<=X<7,1,female div/dep/mar,none,3,real estate,49,stores,rent,1,unemp/unskilled non res,2,yes,yes,good
0<=X<200,14,existing paid,business,319,no known savings,1<=X<4,2,female div/dep/mar,guarantor,4,life insurance,21,none,rent,4,skilled,2,none,yes,good
no checking,68,existing paid,domestic appliance,5019,no known savings,1<=X<4,1,male mar/wid,none,1,car,25,stores,rent,1,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,28,all paid,furniture/equipment,808,100<=X<500,>=7,1,female div/dep/mar,co applicant,3,no known property,19,stores,for free,1,unskilled resident,2,none,no,good
>=200,23,all paid,retraining,5842,500<=X<1000,>=7,1,female div/dep/mar,guarantor,4,real estate,20,stores,rent,1,high qualif/self emp/mgmt,2,none,no,good
>=200,15,all paid,domestic appliance,1263,500<=X<1000,4<=X<7,2,female div/dep/mar,none,4,real estate,26,none,for free,1,high qualif/self emp/mgmt,2,none,no,bad
>=200,68,all paid,radio/tv,1256,>=1000,1<=X<4,4,female div/dep/mar,none,4,life insurance,21,none,for free,1,unemp/unskilled non res,2,yes,no,good
