checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,25,all paid,education,6120,100<=X<500,>=7,1,male single,guarantor,1,car,31,none,own,3,skilled,1,yes,yes,good
0<=X<200,8,critical/other existing credit,radio/tv,2628,<100,>=7,2,male div/sep,none,1,no known property,34,stores,rent,1,unskilled resident,1,yes,no,good
no checking,5,all paid,used car,3959,<100,4<=X<7,4,male mar/wid,none,1,no known property,74,bank,rent,4,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,5,all paid,retraining,2659,100<=X<500,4<=X<7,1,male mar/wid,co applicant,1,car,70,none,own,1,unskilled resident,1,yes,no,good
>=200,53,all paid,business,10784,100<=X<500,4<=X<7,2,male mar/wid,none,4,real estate,27,stores,own,1,skilled,1,none,yes,bad
>=200,43,all paid,used car,492,>=1000,>=7,2,male mar/wid,none,1,car,20,stores,rent,1,skilled,1,none,no,good
no checking,11,existing paid,used car,6894,100<=X<500,unemployed,1,male single,none,1,real estate,60,none,own,4,skilled,1,none,yes,good
>=200,4,all paid,domestic appliance,871,100<=X<500,unemployed,1,male mar/wid,guarantor,2,real estate,20,none,own,1,skilled,2,none,yes,bad
no checking,4,all paid,repairs,3513,>=1000,4<=X<7,1,male single,guarantor,1,life insurance,20,none,rent,4,unskilled resident,1,none,yes,good
>=200,7,existing paid,domestic appliance,1331,100<=X<500,unemployed,4,male single,none,4,real estate,60,none,rent,4,skilled,1,yes,no,good
>=200,4,all paid,used car,15181,<100,unemployed,3,male single,co applicant,1,real estate,24,bank,own,4,unskilled resident,2,none,yes,bad
0<=X<200,5,existing paid,education,11443,>=1000,4<=X<7,1,male mar/wid,guarantor,2,no known property,32,none,for free,1,unskilled resident,1,none,no,good
>=200,12,all paid,other,15159,<100,unemployed,4,male div/sep,co applicant,3,no known property,55,bank,own,1,unskilled resident,2,yes,yes,bad
no checking,38,existing paid,used car,782,<100,unemployed,4,female div/dep/mar,guarantor,2,car,19,bank,own,1,unskilled resident,2,none,no,bad
0<=X<200,8,existing paid,retraining,732,100<=X<500,>=7,4,female div/dep/mar,guarantor,2,real estate,19,stores,rent,1,unskilled resident,1,none,yes,bad
>=200,4,existing paid,new car,9425,100<=X<500,unemployed,1,male mar/wid,none,4,real estate,19,bank,own,4,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,24,all paid,domestic appliance,6275,<100,4<=X<7,1,male div/sep,guarantor,1,real estate,25,bank,own,2,unemp/unskilled non res,2,none,yes,good
>=200,8,all paid,repairs,3376,>=1000,4<=X<7,1,female div/dep/mar,co applicant,1,life insurance,20,none,rent,4,skilled,1,yes,no,bad
0<=X<200,12,no credits/all paid,education,3146,<100,>=7,4,male div/sep,none,4,car,32,none,own,1,unskilled resident,1,none,yes,bad
no checking,5,existing paid,used car,593,>=1000,4<=X<7,4,female div/dep/mar,guarantor,2,no known property,19,none,own,4,unskilled resident,1,yes,yes,good
>=200,13,all paid,other,3816,<100,unemployed,4,male single,co applicant,1,no known property,54,none,own,1,unskilled resident,1,yes,yes,bad
0<=X<200,9,no credits/all paid,education,1948,100<=X<500,1<=X<4,4,male single,none,4,car,59,bank,rent,4,skilled,2,yes,no,good
no checking,5,delayed previously,education,275,500<=X<1000,<1,4,female div/dep/mar,co applicant,2,no known property,19,none,rent,1,unskilled resident,2,none,yes,bad
0<=X<200,53,all paid,other,14047,<100,<1,2,male mar/wid,guarantor,1,no known property,52,none,own,2,skilled,2,yes,yes,bad
0<=X<200,8,no credits/all paid,education,1329,<100,>=7,4,male div/sep,none,2,no known property,61,none,own,4,unskilled resident,1,yes,no,good
>=200,68,delayed previously,used car,12143,100<=X<500,4<=X<7,3,female div/dep/mar,none,1,real estate,24,bank,own,1,unskilled resident,2,yes,no,good
0<=X<200,41,no credits/all paid,repairs,2750,no known savings,4<=X<7,2,female div/dep/mar,guarantor,1,life insurance,34,none,for free,3,skilled,2,none,no,bad
>=200,62,existing paid,business,10689,<100,4<=X<7,2,male mar/wid,guarantor,4,car,20,stores,own,1,skilled,1,none,yes,good
0<=X<200,4,no credits/all paid,repairs,3001,100<=X<500,unemployed,2,female div/dep/mar,none,2,life insurance,25,none,for free,4,skilled,1,yes,no,bad
>=200,11,existing paid,used car,6766,no known savings,unemployed,1,female div/dep/mar,none,1,real estate,57,none,own,4,skilled,1,yes,yes,good
0<=X<200,12,all paid,used car,14055,<100,4<=X<7,4,female div/dep/mar,guarantor,1,no known property,26,none,rent,2,unemp/unskilled non res,1,yes,yes,bad
0<=X<200,13,no credits/all paid,education,724,<100,>=7,4,male single,co applicant,4,real estate,37,bank,own,2,unskilled resident,1,none,yes,bad
