checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
>=200,18,all paid,retraining,1808,no known savings,unemployed,4,female div/dep/mar,none,2,car,29,none,rent,3,unemp/unskilled non res,2,none,yes,bad
0<=X<200,7,critical/other existing credit,radio/tv,3924,>=1000,<1,2,female div/dep/mar,co applicant,3,real estate,62,stores,rent,4,unskilled resident,1,none,yes,good
0<=X<200,58,critical/other existing credit,business,2146,500<=X<1000,unemployed,4,male div/sep,co applicant,4,car,69,stores,own,2,skilled,1,yes,no,good
no checking,60,critical/other existing credit,radio/tv,14321,no known savings,1<=X<4,4,male mar/wid,none,3,car,28,stores,rent,1,high qualif/self emp/mgmt,1,none,no,bad
no checking,26,delayed previously,furniture/equipment,1198,<100,>=7,3,female div/dep/mar,none,4,real estate,65,stores,rent,1,high qualif/self emp/mgmt,1,none,yes,good
no checking,7,delayed previously,furniture/equipment,17148,>=1000,unemployed,4,female div/dep/mar,guarantor,4,real estate,24,bank,rent,4,high qualif/self emp/mgmt,2,yes,yes,good
>=200,54,critical/other existing credit,retraining,3790,<100,>=7,1,female div/dep/mar,guarantor,3,real estate,22,none,for free,2,high qualif/self emp/mgmt,1,none,no,bad
0<=X<200,57,no credits/all paid,furniture/equipment,3626,no known savings,>=7,2,female div/dep/mar,co applicant,4,car,29,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,7,no credits/all paid,retraining,4054,500<=X<1000,unemployed,2,male mar/wid,guarantor,4,real estate,22,bank,for free,4,skilled,2,yes,yes,good
no checking,20,all paid,furniture/equipment,1817,<100,unemployed,4,male mar/wid,none,2,car,64,none,rent,2,unemp/unskilled non res,1,none,yes,good
<0,11,delayed previously,other,17553,<100,>=7,1,male single,guarantor,4,car,39,stores,rent,2,unemp/unskilled non res,2,none,yes,bad
>=200,24,delayed previously,retraining,11929,<100,unemployed,2,male mar/wid,none,3,no known property,31,bank,rent,1,unemp/unskilled non res,2,yes,yes,good
no checking,58,critical/other existing credit,education,3682,500<=X<1000,unemployed,2,male single,co applicant,2,real estate,67,stores,rent,1,high qualif/self emp/mgmt,2,none,no,bad
