checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,10,all paid,education,365,500<=X<1000,<1,4,male single,co applicant,4,real estate,47,stores,own,4,unemp/unskilled non res,1,yes,yes,bad
>=200,4,all paid,new car,8328,500<=X<1000,<1,1,female div/dep/mar,guarantor,2,real estate,36,stores,for free,2,high qualif/self emp/mgmt,1,yes,no,good
>=200,12,existing paid,used car,1257,no known savings,unemployed,1,female div/dep/mar,none,2,real estate,30,stores,for free,4,unskilled resident,2,yes,no,bad
<0,9,delayed previously,used car,1393,<100,>=7,2,male single,none,1,real estate,23,bank,for free,3,high qualif/self emp/mgmt,1,none,no,bad
<0,4,all paid,used car,2205,no known savings,<1,4,female div/dep/mar,guarantor,2,real estate,70,bank,own,1,high qualif/self emp/mgmt,1,yes,no,bad
>=200,67,existing paid,education,1418,500<=X<1000,>=7,1,male single,none,1,car,23,bank,for free,2,unskilled resident,2,yes,no,good
<0,57,all paid,education,1249,no known savings,<1,4,male div/sep,co applicant,2,real estate,49,bank,own,4,unemp/unskilled non res,1,yes,yes,bad
<0,65,all paid,education,1250,no known savings,<1,4,male div/sep,co applicant,2,real estate,49,bank,own,3,unemp/unskilled non res,1,yes,yes,bad
<0,19,existing paid,business,16438,no known savings,4<=X<7,1,female div/dep/mar,none,2,car,26,stores,rent,2,unskilled resident,1,none,no,bad
>=200,4,existing paid,repairs,2088,no known savings,>=7,1,female div/dep/mar,none,1,no known property,22,none,for free,2,unskilled resident,2,yes,no,good
0<=X<200,67,no credits/all paid,new car,1490,no known savings,unemployed,1,male mar/wid,guarantor,4,car,21,bank,for free,2,unskilled resident,2,yes,no,bad
<0,4,critical/other existing credit,business,256,no known savings,<1,1,female div/dep/mar,none,2,no known property,53,stores,for free,2,unemp/unskilled non res,2,none,no,bad
no checking,50,all paid,education,3793,no known savings,<1,2,male mar/wid,co applicant,2,real estate,47,bank,own,3,unemp/unskilled non res,1,yes,yes,bad
<0,11,all paid,furniture/equipment,357,500<=X<1000,<1,4,male single,co applicant,4,real estate,46,stores,own,4,unemp/unskilled non res,1,yes,yes,bad
<0,4,all paid,retraining,793,no known savings,<1,4,female div/dep/mar,none,4,car,36,stores,for free,2,unskilled resident,2,yes,no,bad
>=200,4,no credits/all paid,retraining,803,no known savings,>=7,1,male single,guarantor,4,car,21,bank,for free,2,unskilled resident,2,yes,yes,bad
