checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,70,all paid,used car,8168,100<=X<500,4<=X<7,2,female div/dep/mar,guarantor,3,car,32,none,rent,4,unskilled resident,1,none,yes,bad
<0,11,critical/other existing credit,radio/tv,1591,<100,1<=X<4,4,male single,none,3,real estate,50,none,rent,4,unskilled resident,1,yes,yes,good
0<=X<200,5,all paid,business,645,<100,unemployed,2,male mar/wid,guarantor,1,no known property,57,bank,rent,1,skilled,2,yes,no,bad
>=200,5,all paid,retraining,1593,500<=X<1000,4<=X<7,4,male div/sep,none,4,car,34,bank,rent,4,unskilled resident,1,yes,yes,good
0<=X<200,71,all paid,used car,7810,100<=X<500,>=7,4,male single,none,4,no known property,56,stores,rent,2,skilled,1,none,no,bad
0<=X<200,5,existing paid,retraining,788,<100,unemployed,3,female div/dep/mar,none,2,no known property,61,none,rent,4,unskilled resident,2,yes,yes,good
>=200,8,no credits/all paid,education,2671,<100,4<=X<7,1,male single,guarantor,3,car,34,bank,rent,4,unskilled resident,1,yes,no,good
<0,11,all paid,repairs,3903,no known savings,4<=X<7,1,female div/dep/mar,none,1,real estate,49,stores,own,2,unskilled resident,1,none,yes,good
no checking,5,all paid,repairs,2671,100<=X<500,unemployed,2,female div/dep/mar,guarantor,1,car,25,none,rent,4,skilled,2,yes,no,bad
no checking,21,existing paid,radio/tv,1823,500<=X<1000,>=7,4,male div/sep,none,4,car,25,none,own,4,unskilled resident,2,yes,no,good
0<=X<200,59,delayed previously,business,10808,<100,>=7,2,male single,none,4,no known property,50,stores,for free,1,skilled,1,yes,no,bad
>=200,5,existing paid,radio/tv,3147,>=1000,1<=X<4,4,male single,none,4,real estate,20,bank,own,2,unskilled resident,2,none,yes,good
>=200,24,existing paid,other,12892,<100,unemployed,4,male div/sep,co applicant,3,car,37,none,for free,1,unskilled resident,2,yes,yes,bad
0<=X<200,66,critical/other existing credit,retraining,752,<100,unemployed,4,female div/dep/mar,guarantor,2,real estate,24,bank,own,4,unskilled resident,2,yes,no,bad
0<=X<200,8,existing paid,domestic appliance,740,100<=X<500,>=7,4,female div/dep/mar,none,4,real estate,19,stores,rent,1,unskilled resident,1,none,yes,bad
>=200,4,critical/other existing credit,furniture/equipment,9233,>=1000,4<=X<7,1,male mar/wid,guarantor,2,car,19,none,own,4,skilled,1,yes,yes,bad
0<=X<200,44,existing paid,repairs,2577,500<=X<1000,1<=X<4,2,male mar/wid,none,1,car,31,none,own,3,skilled,2,none,no,bad
>=200,62,critical/other existing credit,education,12984,>=1000,1<=X<4,2,male mar/wid,guarantor,1,real estate,25,bank,own,2,skilled,1,yes,yes,good
0<=X<200,17,critical/other existing credit,new car,1060,<100,unemployed,1,female div/dep/mar,none,1,real estate,24,stores,own,2,skilled,2,none,yes,good
0<=X<200,11,all paid,education,1320,100<=X<500,4<=X<7,2,male single,guarantor,1,car,32,none,for free,2,unskilled resident,1,none,no,bad
no checking,61,delayed previously,repairs,14579,100<=X<500,>=7,4,female div/dep/mar,co applicant,4,no known property,72,bank,rent,1,unskilled resident,1,none,no,bad
0<=X<200,5,no credits/all paid,furniture/equipment,366,>=1000,unemployed,4,male single,none,4,life insurance,59,none,rent,4,unskilled resident,1,yes,no,good
0<=X<200,11,critical/other existing credit,other,2612,100<=X<500,1<=X<4,2,female div/dep/mar,guarantor,4,real estate,37,none,own,4,unskilled resident,2,yes,no,good
<0,66,no credits/all paid,radio/tv,9226,<100,unemployed,4,female div/dep/mar,guarantor,2,real estate,19,none,own,4,unemp/unskilled non res,1,yes,yes,bad
no checking,4,delayed previously,other,712,100<=X<500,>=7,4,female div/dep/mar,guarantor,2,real estate,70,none,own,2,skilled,1,yes,no,good
0<=X<200,56,delayed previously,used car,11610,100<=X<500,unemployed,2,male single,guarantor,1,no known property,58,stores,own,1,skilled,2,yes,yes,good
>=200,72,all paid,retraining,3493,<100,1<=X<4,4,male mar/wid,none,4,car,37,none,rent,1,skilled,1,none,yes,good
0<=X<200,34,all paid,education,3170,<100,<1,1,female div/dep/mar,none,1,car,20,stores,rent,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,71,no credits/all paid,radio/tv,1397,100<=X<500,4<=X<7,2,female div/dep/mar,guarantor,2,real estate,28,none,own,4,unemp/unskilled non res,2,yes,no,bad
<0,4,delayed previously,retraining,793,<100,>=7,1,male mar/wid,guarantor,2,car,32,stores,rent,2,unskilled resident,2,yes,yes,good
0<=X<200,62,all paid,used car,3723,<100,>=7,4,male single,none,3,no known property,57,none,for free,4,skilled,1,yes,yes,good
0<=X<200,16,all paid,domestic appliance,2608,<100,4<=X<7,2,female div/dep/mar,guarantor,4,car,20,none,for free,4,skilled,1,none,no,bad
no checking,12,existing paid,education,999,100<=X<500,4<=X<7,4,male div/sep,guarantor,3,car,37,none,own,4,skilled,2,yes,yes,good
>=200,8,all paid,radio/tv,2628,100<=X<500,4<=X<7,1,male mar/wid,guarantor,2,no known property,20,bank,rent,4,unskilled resident,1,yes,yes,bad
>=200,5,all paid,furniture/equipment,15185,100<=X<500,1<=X<4,4,male mar/wid,none,1,real estate,19,bank,own,2,skilled,1,yes,yes,good
0<=X<200,4,all paid,education,13435,<100,unemployed,2,female div/dep/mar,co applicant,4,real estate,34,bank,rent,4,skilled,2,yes,no,good
>=200,5,no credits/all paid,other,2624,no known savings,>=7,3,female div/dep/mar,guarantor,2,car,69,none,rent,2,skilled,1,none,no,bad
0<=X<200,5,existing paid,repairs,2602,100<=X<500,4<=X<7,2,male mar/wid,guarantor,1,real estate,41,bank,rent,4,skilled,1,none,no,bad
0<=X<200,10,all paid,furniture/equipment,2665,<100,1<=X<4,1,female div/dep/mar,none,1,real estate,38,none,own,4,skilled,2,none,no,good
0<=X<200,24,no credits/all paid,radio/tv,5350,100<=X<500,<1,4,male div/sep,guarantor,2,car,33,stores,for free,1,skilled,1,yes,yes,bad
0<=X<200,11,existing paid,retraining,611,100<=X<500,unemployed,2,female div/dep/mar,none,4,car,20,bank,rent,1,skilled,1,yes,no,bad
0<=X<200,70,no credits/all paid,furniture/equipment,1376,100<=X<500,4<=X<7,2,male mar/wid,guarantor,1,no known property,25,bank,own,4,skilled,2,none,no,bad
0<=X<200,21,delayed previously,domestic appliance,2785,500<=X<1000,1<=X<4,2,male mar/wid,none,1,car,25,bank,for free,2,skilled,2,yes,no,good
>=200,5,existing paid,repairs,722,100<=X<500,unemployed,4,female div/dep/mar,co applicant,2,no known property,37,none,own,4,skilled,1,none,no,good
0<=X<200,5,all paid,other,2664,no known savings,4<=X<7,4,female div/dep/mar,guarantor,2,no known property,37,none,rent,2,skilled,1,none,no,bad
0<=X<200,60,critical/other existing credit,used car,6363,>=1000,4<=X<7,1,male mar/wid,co applicant,2,car,28,none,for free,4,unskilled resident,1,none,yes,good
0<=X<200,4,all paid,other,1368,<100,unemployed,4,female div/dep/mar,co applicant,1,no known property,19,bank,own,2,unskilled resident,2,yes,no,bad
0<=X<200,48,all paid,education,2590,<100,unemployed,1,female div/dep/mar,guarantor,4,real estate,56,stores,rent,2,unskilled resident,1,none,yes,good
no checking,25,existing paid,radio/tv,1925,>=1000,>=7,4,male single,none,4,car,61,none,own,4,skilled,1,yes,yes,good
no checking,28,all paid,domestic appliance,1400,500<=X<1000,>=7,4,female div/dep/mar,none,4,car,60,none,rent,4,unskilled resident,2,yes,yes,good
0<=X<200,8,existing paid,domestic appliance,782,100<=X<500,4<=X<7,1,female div/dep/mar,guarantor,4,real estate,27,stores,rent,2,high qualif/self emp/mgmt,2,none,yes,good
<0,35,existing paid,furniture/equipment,5251,100<=X<500,<1,4,female div/dep/mar,none,1,no known property,25,bank,own,1,unemp/unskilled non res,1,none,yes,good
