tenure,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
5.14922070758644,36.361395398271,-653.226072432338,Female,1,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
11.1564647079953,42.6794701794675,-4.41279729798544,Male,0,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes
15.1003545540621,46.8274273749062,421.547607776548,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
33.0286528454911,65.6833835000673,2357.89611155899,Male,1,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),Yes
42.9630091319838,76.1317698011462,3430.85772892499,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
8.77273193512553,40.1723967334155,-261.868207350492,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
40.6773738411811,73.7278696617727,3183.9973519056,Male,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,Yes
23.6280647726423,55.7963839995575,1342.58420890964,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
7.37956824596762,38.7071470498754,-412.337057275563,Male,1,No,No,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
2.94163181755609,34.0395799880095,-891.657036414044,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
26.3444137738505,58.6532841221917,1635.96388380913,Female,0,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No
54.8506798051846,88.634540170122,4714.78735500195,Male,1,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
5.22887597681434,36.4451722429711,-644.622893319596,Male,1,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
67.5215266750543,101.961010355032,6083.30404182314,Female,1,Yes,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
22.4564219256449,54.5641172356837,1216.040750246,Male,0,No,Yes,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
70.1885372110966,104.766019109097,6371.35490850838,Female,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),No
73.2886053157948,108.026492982133,6706.17822183007,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
14.2832217879159,45.968013986283,333.2930627328,Male,0,Yes,Yes,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),No
9.87221589369402,41.3287709160672,-143.118280084685,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
17.293430867907,49.1339792896944,658.411138824804,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
49.9105972768525,83.4388446336729,4181.23301220798,Female,1,No,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
52.0629708994436,85.7025877917134,4413.70044307828,Female,0,Yes,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No
30.8626388365674,63.4052941658288,2123.95544874905,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
21.2329049895891,53.2772922794251,1083.89462293526,Female,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
32.3504444772825,64.970082827199,2284.64611662437,Male,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
66.4773522732349,100.862807592691,5970.52783139957,Male,1,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
77.4506767299398,112.403921040234,7155.70335937579,Female,1,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
54.9356204610415,88.7238758814117,4723.96138307785,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
19.9208503743125,51.8973484689577,942.185970509155,Male,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),No
45.7836933720324,79.098403745357,3735.5061466988,Male,1,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),Yes
23.8492343374614,56.0289974658586,1366.47166040996,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
29.3058931347299,61.7679983012283,1955.81889939434,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
14.1430256892344,45.8205637686055,318.151162397062,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),No
14.8039246079056,46.515659354983,389.531647678942,Male,0,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,No
23.3331407413179,55.4861998145048,1310.7308953658,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
15.1965443420811,46.9285942783731,431.936600032373,Male,0,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,Yes
32.2927096199934,64.9093606148485,2278.41045483926,Male,0,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),No
15.356474492933,47.0967996405627,449.209879586171,Male,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
61.5057006594918,95.6339095023938,5433.56386487513,Male,0,Yes,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
74.3606209003834,109.153977504083,6821.96142330893,Female,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes
23.3481252446864,55.5019596559286,1312.34929886432,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
4.81806136852344,36.0131009942899,-688.992985738035,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
38.4108940510852,71.3441161796564,2939.20586756804,Female,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
2.9530111417315,34.0515481086809,-890.42801082651,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
2.78232127910029,33.8720262986092,-908.863394639527,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
